Bandwidth_GB_Year,MonthlyCharge,Age,Outage_sec_perweek,Income,Population,Churn,Techie,TechSupport,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Area_Rural,Area_Suburban,Area_Urban,Contract_Month-to-month,Contract_One year,Contract_Two Year
992.9856288,287.6427,86,10.70974,13631.29,4704,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5663.31815,184.967,60,9.696143,3308.31,15956,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
785.6688028,152.495236,66,7.516773254,94655.92,104,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6555.766575,255.1555,20,9.060579,47122.74,767,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1150.450972,192.440432,85,15.34353703,18788.66,79276,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5695.648337,112.4551,58,8.690721,16271.47,16819,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5563.341225,127.4783,26,8.585681,17383.96,1799,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
967.4628508,149.9598,49,15.14143,127881.0,213,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5214.429658,194.9768,68,11.44484,56074.77,71,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3905.467558,134.9509,37,7.775248,30049.79,1128,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
799.7665769,149.9778,37,10.25645,28805.26,299,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4585.713564,79.97886,28,11.24098,39496.24,6538,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3635.733881,182.4653,57,3.806443,7012.42,20258,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1416.444695,152.455519,42,10.79349982,100076.65,3757,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1649.312808,242.628057,84,8.284591121,91001.1,16546,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5929.34648,124.9607,72,4.332488,32596.51,15201,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1300.689811,242.610632,43,8.375886131,23311.73,659,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5305.491342,214.9663,54,12.43606,19694.03,2540,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1555.471333,107.4806,67,10.67355,43187.68,16629,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6368.533526,172.4885,51,9.839701,13538.2,16955,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
554.7295152,157.469817,31,9.928856736,5874.73,2467,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5546.415428,245.147,78,9.442846,128842.9,5061,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5152.428776,142.4713,49,10.56812,46876.55,14191,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2426.030626,149.937833,50,7.442789019,74794.84,2193,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5874.548599,179.9476,81,11.10459,10667.51,2308,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6099.562776,204.9496,76,12.36724,35415.95,392,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
640.9334119,112.484375,57,13.03933816,6959.92,22925,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1263.539898,212.6415,81,9.512708,42530.46,51045,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1199.466728,134.980139,48,5.900461334,67012.93,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
874.5896088,169.9378,44,0.9003326,62383.84,7753,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1261.505669,220.1149,50,12.14493,71445.14,4402,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2676.789803,212.655686,60,6.129509309,42784.82,20269,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5676.566637,114.9728,62,9.361228,27568.88,21204,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1334.403775,159.965008,33,9.826229752,65187.42,20450,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5410.603621,222.6792,63,8.292211,6587.88,9325,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2042.113893,169.967067,52,8.220453321,27282.21,422,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1725.323883,202.65,58,11.58885,48293.12,8483,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2587.895755,174.9699,53,13.70368,8058.36,1851,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4463.168123,252.6378,85,10.98887,73067.65,26325,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
944.6151981,152.4624,50,9.692251,16409.81,19168,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1553.215778,255.1555,20,11.36004,35764.01,4747,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1325.472004,235.1591,19,9.819494,57992.91,4242,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4987.482025,235.1591,77,12.84811,47631.91,168,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020.782911,119.9568,29,11.2307,20821.39,21952,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4427.447401,124.9607,79,11.7079,27920.91,24522,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6540.061159,174.9882,20,8.844782,17631.83,1239,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
965.4344564,164.967,81,10.7882,30462.45,31148,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
865.1029349,169.9447,27,15.81274,49497.16,3599,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1093.673208,129.959755,39,8.6548926,25368.71,1085,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1907.242972,200.118516,79,11.18272453,11467.5,2535,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6522.842043,222.6792,79,12.15027,117715.3,9725,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2444.542685,127.4738,26,5.058999,33601.53,2402,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
736.3553892,220.1478,31,8.776267,31609.92,5,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4839.528738,114.9509,60,11.84544,24024.91,1463,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5210.637512,194.9768,61,11.08536,38613.68,780,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4783.923527,119.9897,57,12.0364,54514.78,5524,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4863.46622,184.9634,52,11.90146,28011.86,1114,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
860.7975297,230.1344,55,10.82567,52736.32,2962,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5176.880863,127.525,31,7.16386,117418.8,17119,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
904.3179865,184.967,53,11.03946,38916.4,324,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1318.798135,149.9915,23,12.69026,94691.1,377,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1542.223736,187.656,88,4.973597,1404.19,12530,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4701.222329,134.9801,73,15.20539,65217.62,5548,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1974.780054,172.462354,38,12.81260566,49277.48,3066,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5109.745716,154.9919,70,5.881302,84595.21,1599,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4642.627892,267.6427,31,10.20203,46024.12,14990,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6769.093084,200.1323,21,15.72313,14474.74,161,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5450.67953,127.4738,82,14.57952,56960.58,136,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6792.669914,222.6143,61,7.008065,13511.2,35913,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5338.013529,195.0062,32,13.2872,85844.61,2762,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1903.138739,192.4404,69,10.65674,8705.79,27872,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3877.950833,139.9678,38,8.08692,24588.03,34365,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5218.302234,160.0122,24,5.073443,10927.09,29154,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5730.642149,147.4783,52,11.51417,18846.68,5706,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6576.787992,197.4725,77,14.0785,12645.73,923,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
971.697137,207.475448,75,10.0345016,18189.38,7233,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5859.880253,242.6143,41,10.45502,13317.33,33960,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6236.509405,139.965,45,5.527812,21353.34,3682,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
741.7766988,202.443347,19,13.62135046,32097.17,823,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
716.9177978,124.9781,22,12.17483,21395.1,30035,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6743.861668,187.6094,50,9.874503,87724.62,618,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6481.198108,242.6326,31,13.01228,31551.04,7847,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
928.6314289,139.9349,40,11.24987,57025.5,2349,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5245.572739,172.4705,23,9.112086,15449.69,10246,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1608.852045,245.128318,49,5.259228749,65891.79,0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1103.759867,137.4392,57,10.55112,47060.9,1474,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5218.798279,212.6415,87,9.117174,20051.84,629,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1737.873621,137.469817,49,10.89909265,21409.33,15156,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1251.370897,182.4676,47,7.519369,57786.83,3318,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5829.643329,245.1457,71,9.7017,36271.6,52,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6194.160429,202.4433,47,12.93879,61090.01,3150,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2540.062525,174.9882,72,10.2098,50263.94,6608,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6003.720515,235.1884,46,9.817191,34510.91,28846,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6166.675945,207.4974,81,3.590889,42859.18,14970,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4581.577784,159.9512,72,10.91228,8483.31,325,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2757.839041,235.1555,87,11.04506,18148.08,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2343.988024,152.4952,35,10.59909,14113.73,12338,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1404.773397,104.964303,34,12.69711858,37773.19,40,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6499.037593,147.4564,28,13.34556,120324.8,19432,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
567.3663629,134.950905,38,7.325364653,21168.49,6924,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6752.652755,267.6427,60,9.509801,10326.69,335,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4677.936927,222.6654,28,12.74259,4348.83,15062,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5161.60863,129.9483,76,8.279436,55843.59,48969,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4413.16902,242.6281,33,11.8343,21495.16,805,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
830.8201063,265.1283,84,6.718432,19427.81,27428,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1054.031935,112.4551,66,13.23763,21909.54,244,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
586.7422583,192.48852,55,13.88702214,44493.49,3381,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5674.496257,174.9919,81,7.235135,78147.45,3185,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5360.153324,149.9928,70,8.252837,13887.89,4591,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1919.29861,242.61428,67,9.738312225,154718.85,16515,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1855.20004,232.624,71,12.41991,93402.26,2333,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6123.243244,139.9568,78,8.405153,21637.87,9774,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3113.451696,222.649979,66,8.07133879,25100.17,2439,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1461.917374,157.4836,25,18.34115,9368.25,3403,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
853.7834038,172.4624,52,7.998634,59958.03,52688,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
553.0231321,192.4404,70,11.74644,37535.82,40340,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4363.988222,127.4421,21,6.172422,36747.32,5548,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
638.4642534,147.473844,23,13.96678169,22853.63,6904,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5378.366994,182.447,56,7.467531,32105.56,13443,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1756.819542,129.959755,28,7.20065374,17101.08,1085,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6477.148408,174.9581,75,11.25394,12035.92,1488,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3741.804448,172.4742,48,11.8857,71899.67,3993,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
897.6280912,194.974431,42,7.219910689,52352.24,6017,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5034.929065,182.4653,76,13.19842,83600.69,375,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1279.335621,232.6415,41,13.48891,42118.19,89,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5474.602288,204.9496,58,8.301006,99537.72,3185,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1293.256696,179.9656,31,11.64621,7410.71,43714,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4073.89846,179.9794,81,10.87091,24225.45,1627,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
907.5139744,195.0062,40,13.74841,42568.16,7169,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020.504216,92.455141,19,14.72092154,89527.4,175,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
947.6695867,184.967019,38,6.987857557,46111.61,5490,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5135.575997,220.1615,61,8.373844,102629.6,87509,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1115.319187,184.963371,79,10.42980353,10349.38,2713,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1995.346628,147.478341,44,9.083448287,100232.53,20,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2128.80443,184.971516,73,8.420093797,22536.48,23474,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1053.952202,184.9785,22,13.17154,14612.3,28,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
602.0049206,159.9875,82,11.64795,29305.72,359,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4927.165029,159.9476,24,9.980935,17280.46,13384,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
371.8766911,79.97886,27,13.32082,8211.32,9179,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5171.047626,275.1336,55,19.20969,137687.4,1149,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4197.55311,107.4806,58,8.796769,58834.68,599,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1928.36236,192.4567,47,7.742301,84067.95,1063,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1116.476714,142.4689,19,4.259613,62575.22,2848,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1595.672481,120.0035,36,8.63279,63735.08,973,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5748.202465,227.4754,37,13.39001,6556.37,8335,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
861.1555834,230.1051,40,11.95077,26048.51,4976,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5350.10612,157.4698,24,10.96135,6695.49,10586,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1089.367201,197.4876,75,7.739914,25130.75,1585,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
761.3473324,204.9797,65,9.902107,9626.88,34313,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
499.7170655,192.440432,67,13.45818264,156740.67,489,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1383.139451,107.482,26,15.36682,35553.18,2596,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1510.913118,114.9509,47,7.001953,60598.33,419,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
914.6362933,182.4608,55,7.121114,48618.33,13128,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5674.734009,150.0208,77,7.418985,50725.09,92,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5319.498579,117.4686,70,6.601658,33818.46,1434,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
866.6314272,184.9634,89,6.995567,33004.0,1368,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1214.354546,129.9763,38,14.47447,33868.71,19649,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
857.5127538,134.9509,35,8.331754,9694.63,9505,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1392.809918,232.6378,88,13.46555,19228.48,1203,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1534.097093,137.469817,46,11.24745547,59689.49,3231,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1261.333501,152.4742,21,9.994249,48268.53,34918,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4121.77937,159.9942,88,6.918882,151181.8,19721,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6008.789959,220.1185,73,8.421258,13313.87,29986,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
822.6771666,134.950905,54,4.368120492,47507.3,5760,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6217.615271,204.9496,36,8.634494,57023.3,1352,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
506.5377808,112.4551,26,7.144546,43656.7,3494,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6095.07687,159.965,41,11.24877,44016.3,7912,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1282.279049,175.133074,38,11.62771397,25071.58,2992,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6092.04938,215.1591,63,11.17906,58302.74,8538,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6503.161137,265.1283,58,8.805078,15534.39,14438,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2087.543903,235.137219,82,9.45902039,7723.17,30068,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4417.033945,129.995,42,10.0391,29311.02,17,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5339.932352,159.9875,86,9.211292,8206.64,25463,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6034.69613,114.9838,69,15.98941,29758.35,711,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5929.012302,127.525,28,8.564499,67999.24,352,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4707.7319,194.9699,69,10.34204,22004.51,13568,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6746.802832,225.132,82,6.627375,43826.83,42463,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
310.8595496,124.9643,45,9.175744,38487.58,406,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2031.266556,207.609354,81,13.26508243,11455.64,4406,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1964.367635,197.4876,51,2.53911,20845.79,4010,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5511.102916,204.9496,49,8.96244,57886.92,2854,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
730.6968601,159.964152,26,7.694429352,17649.89,4901,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5595.256243,192.4404,77,11.74663,62309.09,322,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4847.023011,222.6281,61,4.617674,78187.08,3576,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4420.771386,245.1283,50,5.74823,72830.82,766,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1624.869828,202.4433,68,8.484833,5540.89,630,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2461.030222,182.4538,88,8.055983,83234.64,15848,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1097.703155,152.502178,60,10.93898196,49693.17,219,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1598.603464,137.483594,65,10.617244,1593.76,529,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
386.8447822,124.964303,88,8.244134358,12146.64,13133,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4769.381102,137.4684,62,10.31702,7330.64,2123,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5826.681585,184.9715,64,15.32417,53761.21,429,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1409.932665,207.6094,19,9.092051,15662.37,123,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1568.344567,255.155493,39,11.5455462,45244.57,26340,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5431.697734,142.4855,61,13.81801,21804.87,13487,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1847.394712,137.4684,28,10.36729,11068.12,94,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1266.19109,182.460772,27,8.407938599,84597.17,206,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1947.7853,152.462354,64,6.09060584,118022.06,13,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4780.976448,149.9776,40,8.752186,43597.63,26188,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1528.092146,159.9794,75,11.40316,37556.53,742,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
880.3136958,204.9634,31,9.947737,87147.55,1020,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1852.503069,197.470195,24,9.518819692,8507.97,35345,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5447.157334,159.9512,36,5.216083,46437.64,3707,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
986.7489919,124.97808,69,16.23771062,55322.08,79,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
