Tenure,Bandwidth_GB_Year,MonthlyCharge,Age,Outage_sec_perweek,Income,Population,Churn,Techie,TechSupport,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Area_Rural,Area_Suburban,Area_Urban,Contract_Month-to-month,Contract_One year,Contract_Two Year
13.01107597,1664.19271,240.114868,42,10.51043963,77383.72,1469,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.104082209,1433.616898,209.993134,24,11.86384439,47395.3,324,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.521499924,823.4933243,147.456419,81,10.76051016,90977.74,10482,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8.08137067,1468.357421,107.495766,78,11.05420024,135727.71,3151,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.875430489,590.7765801,152.502178,51,8.174495258,47726.25,1919,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5.587484456,418.6206885,79.978861,70,10.05388383,51721.64,241,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7.007695148,1181.991846,142.482694,87,7.045552801,41531.03,673,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.408375942,733.4036934,117.439154,46,8.957297136,33504.8,2649,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11.64983735,1719.173387,220.132293,56,15.74015572,34197.3,1655,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.964559883,1205.956363,152.455519,44,13.41209586,11518.58,1598,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.25635754,1261.032763,174.961766,33,14.89835355,31065.17,6658,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3.892407013,741.7766988,202.443347,19,13.62135046,32097.17,823,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3.226996711,932.6084359,210.12704,31,14.95912113,23424.88,13287,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.87685513,1708.614019,139.979239,34,11.741245,35988.24,2394,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5.874064017,1363.58603,139.965008,43,7.765121655,35539.7,9295,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.756359276,472.1057019,137.439154,82,7.130431693,27959.34,315,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.905283283,558.2340556,102.474625,36,8.359515606,52232.97,2998,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.474810061,815.194738,252.637807,48,9.42799205,18198.59,178,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18.56165869,2007.303617,194.999168,52,10.95510131,16851.94,1423,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
12.39088509,2088.48083,242.610632,35,10.8621377,16440.05,1935,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14.17192333,1430.761492,127.458638,83,7.352533505,44223.58,90517,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3.86023041,822.3008694,129.976324,20,11.38860234,33343.73,239,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
17.72593456,2059.200998,240.114868,25,9.580144161,30664.56,1003,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.043063167,617.542543,174.975543,88,10.79191234,31934.04,2817,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.827112819,758.4775985,169.944668,54,9.982341124,26676.4,884,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.648958177,894.6733856,162.511928,46,6.511921085,67211.95,11245,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11.96274778,1639.898269,119.95684,75,10.70500472,31136.77,19215,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4.525864256,710.7541633,137.439154,66,11.58410296,40660.84,2733,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8.038308899,1092.226042,207.46728,51,8.01651453,10606.59,1204,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.416592892,757.0097075,149.974105,81,15.12148226,92447.71,62430,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19.83504645,2301.850721,225.178625,75,12.63643487,13612.16,1028,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
15.85002222,2401.406545,232.637807,54,16.68178185,13765.39,28666,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15.94935291,1535.788894,117.472036,73,11.08409914,53019.98,44451,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
11.94550648,1536.589816,137.469817,53,12.99948061,42523.02,266,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16.03360405,2153.778421,220.132293,33,11.17949466,52143.7,33649,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21.29342532,2409.195918,124.960655,41,7.369412654,19097.94,1994,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4.95598008,1342.862457,199.990219,59,9.84688181,11301.4,1869,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.73951266,1046.054674,159.947583,23,18.19542503,17814.0,27590,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4.973046104,1204.479468,245.145743,32,13.53989069,22533.05,21792,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.28430068,1616.908193,255.155493,51,5.458806701,19974.4,8770,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.581692044,345.0099528,134.950905,46,12.0772854,45146.99,3378,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.945736396,1427.088655,159.947583,37,6.918984305,10330.1,1748,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.999416271,1452.334634,139.987503,53,14.84155042,15281.28,1598,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.035737465,795.4957358,179.947583,62,12.66717474,11217.96,4335,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9.004964377,1333.894229,127.473844,57,11.43786808,17516.0,2299,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.071456681,1402.20491,232.637807,80,6.915228797,20566.64,12275,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12.02106494,1447.196935,195.006206,43,11.30215199,36128.68,1065,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5.049303717,1662.510936,267.642733,35,9.513085538,52129.84,24438,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18.17247008,1707.641161,149.959755,63,9.497106973,25985.06,47974,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.31997698,2181.752793,220.114868,63,12.21852573,10909.79,788,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16.0708543,1575.683555,157.483594,27,8.272244827,41151.14,16882,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7.873371451,1029.489242,127.474951,19,10.24857935,64063.23,165,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
23.62866494,2370.184448,139.981577,40,6.743431946,20414.07,109,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25.8634566,3309.919373,255.133571,42,12.4703522,41412.1,11116,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9.405224809,1623.273925,194.966286,40,7.913676085,99195.08,1083,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.84490034,1146.199921,179.965581,72,9.362849722,18408.94,15604,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16.59325254,2229.268031,174.976769,61,17.41324465,15930.45,37,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20.35456039,2512.36494,187.609354,71,13.43700846,25611.29,57344,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12.00925702,1297.388488,169.937833,68,11.95206054,9428.86,39035,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.861423443,283.39178,115.002061,88,4.550449856,3810.16,27698,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
14.20349453,1947.7853,152.462354,64,6.09060584,118022.06,13,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.98152586,849.1972541,207.609354,63,10.2863601,51992.79,3639,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23.12150846,2131.359827,147.503078,53,11.17709222,79993.43,2950,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6.307178205,1464.035068,200.118516,41,14.12145884,37706.85,15041,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.73622643,1381.538548,137.497825,63,7.799780591,22466.53,5188,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
12.00466914,1248.626874,134.980139,56,7.122072827,16608.27,1317,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.243757398,558.3751762,147.442069,27,9.329902365,25146.14,4755,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.583394702,676.2178659,197.494455,47,7.509389052,58882.35,3658,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14.23487852,1641.938696,162.529926,42,15.06990851,31809.46,30733,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15.28108311,1811.964373,210.151777,72,9.321265424,27235.54,2431,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4.135827839,1066.632555,159.965581,58,3.564651961,70476.82,529,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9.740709475,1514.131966,190.173699,33,7.779622319,49396.09,346,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.213704886,1189.549671,202.649979,87,10.74985413,35060.94,110,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11.86252419,1114.020282,134.950905,34,7.738373361,66055.53,34993,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.416685985,1078.291303,142.500692,76,12.01267388,91335.76,36260,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.73327535,854.2977548,114.997564,38,14.04748759,54349.75,671,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6.549035393,1489.077486,232.62403,47,3.11231175,75042.1,41839,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.57197066,1649.312808,242.628057,84,8.284591121,91001.1,16546,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.379756569,905.1959227,202.443347,19,6.269792565,44426.28,4,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8.959047529,684.6318529,124.993537,87,9.803905459,63284.16,32603,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.23679934,1662.533055,174.976769,75,8.571019738,14039.21,607,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.96503088,2436.57146,225.145743,37,10.00344746,12453.24,1067,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23.79323993,2677.74041,275.133571,52,4.255224068,15934.12,7655,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.45675389,1779.309609,287.642733,24,11.2714618,48314.4,5981,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11.04076215,1494.716409,177.65076,83,8.477982632,5511.77,655,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7.425503428,1740.72604,220.114868,19,9.753145376,10701.11,16395,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.411712843,704.7552669,197.516854,78,14.57387887,10767.15,198,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.009542213,558.4710883,194.974431,61,13.13441554,13493.63,3473,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9.068119482,1282.279049,175.133074,38,11.62771397,25071.58,2992,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1.926789854,287.8189836,147.478341,79,6.114030983,368.5,2914,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11.77389421,1129.529441,134.980139,49,12.76603868,27976.63,617,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.585228303,394.0148722,157.483594,41,6.348897952,56154.5,444,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9.517703088,1302.230824,255.141716,75,16.10939031,62145.59,48969,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9.532523799,970.4682919,137.439154,60,7.151598137,6517.94,17307,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.103996,2522.88913,235.159141,70,4.575363954,19090.03,25764,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.104873611,682.9871863,147.460067,23,13.42263904,13194.33,671,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.877942744,1537.109931,232.637807,84,3.559550725,63963.36,3064,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21.17839683,1961.923965,137.439154,63,5.971214226,34447.89,25619,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.586331702,676.1747964,129.948316,88,7.287197615,36315.29,22547,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3.778174405,929.2607767,242.632554,44,11.30031859,5009.07,545,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11.58276897,1849.484087,187.609354,49,10.26519974,14202.72,398,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11.62258922,1998.680227,232.652038,32,16.28075484,54779.76,217,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
20.78013031,1898.877878,159.980465,69,10.96553586,36453.31,32084,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3.940297464,992.3501481,159.947583,60,10.93514898,11250.71,5148,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11.38099891,994.6354785,137.487242,57,2.98020454,65951.35,2526,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.473304337,954.0290712,245.131966,62,17.05256354,15292.25,30097,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12.75609778,1775.838153,117.439154,26,12.29165611,41879.1,703,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.253919786,1297.050577,209.993134,85,10.32744663,17080.57,7334,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18.9537053,1746.405243,169.974105,82,9.22949351,68122.23,61045,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.640061615,1698.465833,197.470195,40,10.02758972,39468.79,117,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.201330266,665.4740915,137.516476,50,7.259022839,123763.12,29426,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
12.42120946,1886.153328,207.475448,71,10.97274944,84301.44,26659,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8.134438503,958.6989908,160.00128,48,11.87042081,42469.81,12478,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14.86764776,1446.203986,147.478341,24,9.531063533,75458.79,11294,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.548652108,774.6125757,127.488728,79,8.798065013,60345.9,3264,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
18.35541838,1939.811149,139.981577,82,15.27146446,76066.77,4926,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7.62779591,1165.564309,220.132293,68,7.014445177,42755.27,473,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4.439685675,750.8768234,214.952509,77,10.62019312,76874.25,20925,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11.16903388,1292.3206,139.99789,19,10.04585562,41075.64,114,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
14.14101821,2335.130986,270.160419,80,10.88047174,63095.62,715,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3.212400569,769.8534863,202.443347,31,9.975481565,82131.87,110,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.84928353,1729.837284,172.47417,62,7.248946018,28502.33,19869,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.834727471,649.3891796,137.468388,80,9.53003591,9450.84,13768,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6.198230305,823.0046464,104.962874,36,6.592317798,44977.06,604,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.216732972,1107.882056,174.969934,72,8.124261532,13583.35,20731,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4.355064781,683.8622599,139.99789,50,11.44655577,42093.64,666,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4.030250374,1301.49424,144.988941,31,10.1755818,55398.87,729,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9.915959247,1079.012505,114.997564,22,13.7362126,22362.59,19659,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
9.821728297,1283.463995,172.484753,50,13.93422217,40271.47,22569,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9.183905417,987.653655,124.97808,28,3.405050602,56178.63,2019,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8.892893007,1088.263081,174.991856,63,10.69284712,21053.35,1566,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7.661226872,583.0259559,92.488023,73,10.11985468,75866.75,38579,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
12.4767812,1778.733282,139.965008,72,5.863179258,74061.48,3232,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.462148717,900.4043765,192.470522,23,13.357551,35102.93,566,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14.09942339,1693.576099,220.118516,49,14.04061351,26391.1,659,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.272649386,1143.826239,232.622804,82,4.586902043,29982.49,1253,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.999030359,886.340074,210.156274,72,11.03563726,51154.34,23517,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.115945151,373.2772664,114.972827,45,11.32768159,37583.97,5886,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13.67931764,1245.328696,149.977753,73,5.307097721,28654.87,24628,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.6728104,1564.936841,184.985293,78,8.993783986,119968.61,582,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.953547112,1354.401018,132.479779,71,11.05733159,11591.09,34669,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11.74635394,1971.429689,190.12704,67,8.702618087,70174.11,1286,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5.954024226,623.7865683,92.488023,43,7.045651851,8495.04,3032,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
22.8577804,3040.553763,220.114868,27,12.61411193,17191.02,312,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.407866545,864.7036995,107.495766,39,9.703658153,24732.09,15586,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21.08265979,2042.113893,169.967067,52,8.220453321,27282.21,422,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
11.10356439,1973.661316,222.679213,19,8.816497541,40902.49,26381,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9.734064703,1755.645123,200.132293,48,11.11756812,87568.16,396,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12.21754865,1758.735654,262.610632,22,13.07119875,69327.78,4270,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.423722078,557.0118807,152.495236,69,12.10865222,5194.22,3098,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
13.66061487,2205.334092,202.636202,31,9.681031902,12951.51,20606,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8.701581043,1451.201108,127.478341,79,10.49495185,11179.42,5978,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.844060027,609.0598401,159.983006,65,7.535866122,47288.09,340,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.485034974,1221.100604,124.960655,49,8.713443753,114398.35,926,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.14113241,745.0493094,252.62403,69,7.191637555,105646.73,1543,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7.69213424,1220.452161,104.97808,74,12.2870805,42386.84,7256,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.73012915,1771.472597,204.961033,27,10.66015784,38864.57,683,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5.690013293,1201.484293,245.145743,79,7.044096971,25215.22,6910,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.68894661,764.3017535,95.019486,41,12.14893118,9302.3,7496,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9.475983046,1022.415622,169.937833,51,12.71107869,45225.74,641,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.893221514,1284.442486,207.475448,57,9.759360165,29976.15,2816,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.656915117,289.9240291,114.983787,66,2.816821044,13155.79,58,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8.381515693,1718.600163,232.637807,85,9.617602049,14980.5,1277,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.53315436,2494.633068,225.131966,54,13.06640293,24017.57,11472,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.62832619,2270.749222,212.641455,79,8.669204519,26204.77,9762,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.281566108,567.6177123,152.495236,56,13.97477268,27978.78,617,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3.365552603,380.0501404,134.950905,80,11.19861363,46622.3,307,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.397827503,1436.408211,200.132293,37,10.18921185,34419.26,8447,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9.001231999,1852.503069,197.470195,24,9.518819692,8507.97,35345,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10.9750814,1312.008382,192.456745,48,11.01996949,64420.19,41155,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7.825845378,863.0820861,162.471255,68,14.91100172,122263.81,17007,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.12966281,1854.793303,222.660939,74,11.17971961,64446.9,115,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
14.66914461,1778.431765,114.950905,37,12.16826675,20647.83,1079,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5.388165017,764.2419259,182.446995,54,17.39213562,23956.91,22924,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.810825808,307.018806,95.005709,84,12.02476736,56003.36,3241,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.485229169,1179.782483,172.456745,68,6.6769165,50150.81,23155,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.051069457,1040.034575,177.65076,39,11.78679636,4180.22,19324,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6.10108047,1080.159892,207.638588,85,7.846521648,70023.28,34460,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.950398978,775.5613336,220.118516,86,5.670110512,40728.96,15900,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10.16660427,1061.587971,137.468388,70,13.37036883,69248.13,2945,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
12.29558653,1334.403775,159.965008,33,9.826229752,65187.42,20450,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24.8868126,2346.143947,182.465269,58,12.07226102,26005.77,892,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.660361769,1491.768656,129.977753,58,15.42491471,10423.75,14931,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.663625954,927.1279646,112.484375,42,8.601959705,28909.96,104,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5.25445262,686.9354616,127.488728,89,8.787582345,28219.28,21997,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
