Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,Bandwidth_GB_Year
0,0,1,0,0,1,0,0,0,1,0,0,1266.503765
1,1,0,1,1,1,1,0,0,0,0,0,1877.852717
0,0,1,0,0,1,0,0,1,0,0,0,1541.134986
0,1,1,1,0,1,1,1,0,0,0,1,744.2470872
1,0,0,1,0,1,1,0,0,0,0,0,2023.519366
0,0,0,0,0,0,1,0,0,0,0,1,1428.427469
1,0,0,1,1,1,0,0,0,0,0,1,1283.253595
0,0,0,1,0,1,0,1,1,0,0,1,2256.776479
0,0,0,1,0,1,0,1,0,1,1,0,955.0876357
1,0,0,1,0,1,1,1,0,0,1,0,499.7170655
1,0,1,1,0,1,0,1,0,0,1,1,1562.32774
0,0,0,1,0,1,0,1,1,0,0,1,776.4780765
0,0,0,0,1,1,0,0,1,0,0,0,1118.646915
1,0,1,1,0,0,0,1,1,1,1,0,1781.692875
1,0,0,1,0,1,0,1,1,0,0,0,1086.92093
0,0,0,1,0,1,0,0,1,0,1,0,1551.398147
0,0,0,0,0,1,0,1,1,0,0,1,573.751474
1,0,1,1,1,1,0,1,1,0,1,1,1794.116848
0,0,0,1,1,0,0,0,0,0,1,0,1103.594576
0,1,0,0,1,1,0,0,1,0,1,0,3143.245184
1,0,0,1,1,1,1,0,1,1,0,1,1381.802291
0,0,0,1,0,1,0,0,1,0,1,1,1091.10126
0,0,0,0,0,1,1,0,1,0,0,0,891.9472856
1,0,0,0,0,1,1,1,0,0,1,0,538.1168657
0,0,0,0,0,1,0,0,1,1,0,0,497.9042695
1,1,1,1,1,1,1,0,1,0,1,1,1115.476658
1,0,0,0,0,0,1,0,0,0,1,0,522.7315686
0,0,1,1,0,1,0,0,1,1,0,1,961.5888385
1,1,0,1,1,1,1,0,0,1,0,1,883.9008134
1,0,0,0,1,0,0,0,1,1,0,1,565.3167155
1,1,1,1,1,1,1,0,0,1,1,0,2062.605873
0,0,1,0,0,1,0,0,0,1,1,0,1197.080651
0,0,0,1,1,1,0,0,0,1,1,1,1972.725118
0,0,0,1,0,1,1,1,1,0,0,0,1427.321538
1,0,0,1,1,1,0,1,1,0,0,1,1218.124487
1,0,0,1,1,1,1,0,1,0,0,1,1874.789062
1,0,0,1,0,1,0,1,0,1,1,0,1806.007164
0,0,0,0,0,1,0,0,0,1,0,0,1939.600904
1,0,0,1,1,1,0,0,0,0,1,1,2275.888923
0,0,0,0,0,1,0,0,0,0,0,0,1372.385193
1,1,1,0,1,1,0,0,1,0,1,0,785.6266383
0,1,1,0,0,1,0,0,0,1,1,0,1226.343895
1,0,0,1,1,1,0,0,1,0,1,0,1047.361909
1,0,1,0,1,0,0,0,1,1,1,0,893.5446642
1,0,0,1,1,1,1,1,0,0,1,0,1210.047397
0,0,0,1,0,1,0,0,0,0,1,1,2329.912456
0,0,0,0,0,1,0,1,0,0,0,0,1163.407505
1,0,0,0,1,1,1,0,1,0,1,0,736.9303356
0,0,0,0,1,1,1,0,0,1,0,0,1134.880009
0,0,0,0,0,1,0,0,1,1,0,1,1561.294194
0,0,0,0,0,1,0,0,0,0,0,0,1216.325478
1,0,0,1,1,1,0,1,1,1,1,1,1192.502878
1,1,1,1,1,1,1,1,0,0,0,0,2140.402985
1,0,0,1,1,1,1,0,0,0,0,0,867.2394016
1,1,0,1,1,1,0,1,0,0,0,1,1581.016214
1,0,0,1,1,1,0,0,1,0,1,0,724.6774743
0,0,1,0,1,1,0,0,0,1,1,0,1123.971139
0,0,0,0,1,1,1,0,0,0,1,0,2633.809472
1,0,0,1,0,1,0,0,1,0,0,1,967.7426094
0,0,1,0,1,1,0,0,1,0,0,1,2101.344074
1,0,0,0,1,1,0,0,0,0,1,0,862.3199149
0,0,1,0,0,1,1,0,0,0,0,1,921.1401066
0,0,1,0,0,1,1,0,1,1,0,1,752.1641496
1,0,1,0,1,1,0,0,1,0,0,1,522.7806578
1,0,1,0,1,1,0,0,0,0,0,1,736.161108
1,0,0,1,0,1,0,0,0,0,0,0,2148.889242
1,0,1,1,1,1,0,0,1,0,1,1,1304.999684
0,0,1,0,0,1,0,0,0,1,1,1,292.4731737
1,1,0,1,0,1,1,0,1,0,0,0,655.3814577
0,0,1,1,0,1,1,0,0,0,0,0,660.0908173
0,0,1,0,1,1,1,0,0,0,0,1,1655.780173
1,0,0,1,0,1,0,1,0,0,0,1,1090.76661
0,0,1,1,0,1,1,0,1,1,0,0,1136.118286
0,0,0,0,1,1,1,1,0,1,1,0,673.2665835
0,1,0,0,1,1,0,1,1,1,0,1,831.1303039
1,0,0,1,0,1,1,0,0,0,1,1,729.541703
0,0,0,0,0,1,1,0,0,1,1,1,1163.701618
0,0,0,0,1,1,0,0,0,1,0,1,1720.167182
0,0,1,1,0,1,0,1,0,1,0,1,626.5880936
0,0,0,0,1,1,1,0,0,0,0,0,369.7619068
0,0,0,0,0,1,1,0,0,0,1,1,1197.180331
1,1,0,1,1,0,1,0,0,0,0,1,1164.240281
1,0,1,1,0,1,1,0,1,0,0,0,1651.424177
1,0,1,1,1,1,1,0,1,0,0,0,1489.301457
0,0,1,0,0,1,1,0,0,1,0,0,775.0343206
1,0,0,0,1,1,1,1,1,1,1,1,1808.311421
0,0,0,1,1,1,0,1,1,1,0,0,1942.452213
1,0,1,0,1,1,1,0,0,1,1,0,2847.700412
1,0,0,0,0,1,1,1,0,1,1,1,908.4356314
1,0,1,0,1,0,1,0,1,0,0,1,973.4512833
0,0,0,0,1,1,0,1,1,1,1,1,1097.703155
1,0,1,1,1,1,0,0,0,1,1,0,2936.746847
1,0,1,1,1,1,0,1,0,1,0,1,1883.962411
0,0,1,0,0,1,0,0,0,0,1,1,1808.501398
0,1,0,0,1,1,0,0,1,1,0,1,844.8711719
0,1,0,1,0,1,0,0,0,0,0,1,1215.114995
1,0,0,0,1,1,0,1,0,0,1,1,382.5347203
1,1,0,1,0,1,0,0,0,0,1,1,1043.790368
0,0,1,0,1,1,1,0,0,1,1,1,851.1414085
1,1,1,1,1,0,1,0,1,0,0,1,1762.075547
1,1,1,0,1,1,0,1,1,1,1,1,1350.716866
1,1,0,0,1,1,1,0,0,1,0,0,1052.042079
0,0,0,0,0,1,1,0,0,0,1,1,1159.678094
0,0,0,0,0,0,0,0,0,0,1,1,338.2592054
0,0,0,0,1,1,0,0,0,0,0,1,851.811469
0,0,0,0,1,1,0,1,1,1,1,1,669.0040793
0,0,0,1,0,1,1,1,0,0,0,0,910.210446
1,0,0,0,1,1,1,0,0,0,1,1,1981.954133
1,0,0,1,0,1,1,0,1,0,1,1,1695.851887
0,0,1,0,0,1,0,0,1,1,1,0,1305.953642
0,0,0,1,0,1,0,0,0,0,0,0,1950.886897
1,0,0,1,1,1,1,1,0,0,0,0,1631.872719
1,0,0,0,1,0,1,0,1,0,0,1,954.6181316
1,0,0,1,0,1,1,1,0,0,1,1,957.753476
1,0,0,1,1,1,1,0,1,0,1,1,1057.571757
0,0,0,1,0,1,1,1,0,1,1,1,1277.521575
0,0,0,0,0,1,0,0,1,0,0,1,327.6622533
0,0,0,0,0,0,0,0,0,0,0,0,1193.589255
0,0,1,0,1,1,1,0,1,1,1,0,1252.155771
0,0,0,0,0,1,1,1,0,1,0,1,261.1185652
1,0,0,0,1,1,1,1,0,0,0,1,879.6579171
0,0,1,0,0,1,1,0,1,1,1,0,1080.597617
0,0,0,1,0,0,1,1,1,0,1,1,1262.007891
0,0,0,1,1,1,0,1,0,1,0,0,1713.178075
0,0,1,1,0,1,0,1,1,0,1,1,1264.760574
1,0,1,1,1,1,0,0,0,0,0,1,1356.299478
0,0,0,0,1,1,0,0,0,0,0,1,386.0863102
1,0,0,0,0,1,1,0,0,0,1,1,1299.066214
0,0,1,0,0,1,0,0,0,0,0,0,278.5411418
0,1,0,0,0,1,1,1,1,0,0,0,1014.311651
1,0,0,0,0,1,1,0,1,0,0,1,1511.115195
1,0,0,1,1,1,1,1,0,0,0,1,1795.270512
0,0,0,0,0,1,0,1,0,1,0,1,551.1855922
1,0,0,1,1,1,0,1,0,0,0,1,1051.833922
1,0,0,0,0,1,0,0,0,0,1,1,567.3663629
1,1,0,1,1,1,1,0,0,0,0,0,1614.036609
0,0,0,0,1,1,0,1,0,1,0,1,771.6292755
0,1,0,0,0,1,0,0,0,0,1,0,1329.158978
0,0,0,1,0,0,1,0,1,0,1,1,1929.06738
0,1,1,0,0,1,0,1,0,1,1,1,1845.830672
1,0,0,1,0,1,0,0,0,0,1,1,909.6827162
0,0,0,1,1,1,0,0,0,0,1,0,1084.807286
0,0,0,1,0,1,0,0,1,1,0,0,1602.254193
0,0,0,1,0,1,0,0,0,1,0,1,1435.057667
1,0,1,0,1,1,1,0,1,1,1,1,729.7054333
0,0,1,1,0,1,0,0,1,0,0,0,1290.274294
1,0,0,0,1,1,1,1,0,0,0,1,1200.010955
1,0,0,1,1,1,1,1,0,0,0,1,774.8506663
1,0,0,1,0,1,1,0,0,0,1,1,1178.437008
1,0,0,0,1,1,1,0,0,0,1,0,1321.193696
1,1,0,1,0,1,0,1,1,0,0,1,821.4684599
0,0,0,0,0,1,0,0,0,0,1,1,986.2673645
0,0,0,0,1,1,0,0,1,0,0,1,587.538153
1,0,0,1,1,1,1,0,1,0,0,1,1517.166558
0,0,0,1,0,1,0,0,1,0,0,0,520.606284
1,0,0,1,0,1,1,0,1,0,1,1,1138.169594
1,0,0,0,1,1,1,1,1,0,1,1,829.9759818
0,0,1,0,1,1,0,0,0,0,0,1,477.2500925
0,0,0,0,1,1,0,0,0,0,0,1,944.3304649
1,0,0,1,1,1,1,0,0,1,0,1,1499.600891
1,0,1,1,0,1,1,0,1,0,0,1,524.9630078
0,1,0,1,0,1,0,0,1,0,1,0,1035.02733
0,0,0,0,0,1,1,0,1,1,0,1,1281.923094
1,0,1,1,0,1,0,0,1,1,0,1,951.3512058
1,0,0,0,0,1,1,0,1,1,1,0,894.626194
1,0,0,1,1,1,1,0,1,0,1,1,1045.360604
0,0,0,0,1,1,0,1,1,1,0,1,1829.923575
0,0,1,0,1,1,0,1,1,1,1,1,838.8374504
0,1,0,0,1,0,0,1,1,0,1,1,688.2231899
1,0,0,0,1,0,0,0,1,1,1,1,927.5974127
1,0,0,1,1,1,0,0,0,0,0,0,2031.266556
0,1,1,0,1,1,0,0,1,0,0,1,1241.892931
0,1,0,1,1,1,0,0,1,0,0,0,1662.516242
1,0,0,1,1,1,1,0,0,1,0,1,857.6130334
1,0,1,0,1,1,0,1,1,1,0,0,1640.244176
0,0,1,0,0,1,1,1,0,1,0,1,991.424632
1,0,0,1,1,1,0,0,1,1,1,1,2895.881802
1,1,0,1,1,1,0,1,0,0,0,1,1396.347808
1,1,0,0,1,0,0,0,1,0,0,1,640.3809858
1,0,0,1,0,1,1,1,0,0,1,1,2072.694492
1,0,0,1,0,1,1,0,0,0,1,0,1001.860025
0,0,0,0,1,1,1,1,0,1,1,0,1669.613093
0,0,0,1,1,1,0,1,1,1,0,0,878.627791
1,1,1,0,1,1,0,1,0,0,0,0,558.9953054
1,0,0,0,1,1,0,0,1,0,0,1,570.1301629
0,1,1,0,0,1,1,0,1,1,0,1,1178.057753
1,0,0,1,1,1,0,1,1,0,0,0,1219.21915
0,0,0,0,1,1,0,1,1,1,1,1,1000.051774
0,0,1,0,0,1,0,1,0,1,0,1,1233.889856
1,0,1,1,1,1,0,1,0,0,0,1,2245.476461
0,1,0,0,1,1,0,0,1,1,0,1,1243.478237
1,0,1,1,1,1,1,0,1,0,0,1,1502.677072
1,0,0,0,1,1,1,0,0,1,0,1,3249.417944
1,0,0,0,1,1,0,0,1,0,1,1,764.893446
0,1,0,0,0,1,1,0,0,1,0,0,708.0622854
0,0,0,1,0,1,1,1,1,0,1,1,1075.001724
0,1,1,0,1,1,0,1,1,0,0,1,847.7321161
1,1,0,1,1,1,0,0,1,0,0,1,1967.957184
0,0,0,0,0,1,0,1,0,0,0,0,1066.193338
1,1,0,0,1,1,1,1,1,0,1,0,961.1315871
0,0,0,1,0,1,0,1,0,0,1,1,1639.197703
0,0,0,1,0,1,0,0,1,1,0,0,1200.853937
1,1,0,1,1,1,0,0,0,0,1,0,2562.992759
1,0,1,0,0,1,0,1,1,1,1,0,1766.503802
0,1,0,0,0,1,0,0,0,0,0,0,333.3304389
0,0,0,1,0,1,1,0,0,0,0,1,1561.128541
0,0,0,0,0,1,0,1,0,0,1,1,323.972804
0,0,0,1,0,1,0,0,0,0,0,0,1643.91894
0,1,0,0,0,1,0,0,0,0,1,0,406.5230396
1,1,0,0,1,1,0,0,1,1,0,1,932.1606254
1,0,0,0,1,1,1,0,1,0,0,1,906.7867988
0,0,0,0,0,1,0,1,0,0,0,1,1737.354579
1,0,0,1,1,1,1,0,1,1,0,1,1986.939234
1,0,1,0,0,1,0,0,1,0,1,1,532.0660282
1,1,0,1,0,1,1,0,0,0,0,1,1014.45747
0,0,1,0,0,1,1,0,0,1,0,1,871.2907856
0,0,0,0,0,1,0,1,1,1,0,1,794.8748353
0,0,0,0,0,1,1,0,0,0,1,1,949.785575
0,1,0,0,0,1,0,0,0,0,0,1,1751.748167
0,0,0,0,0,1,0,0,0,0,0,0,954.4058631
1,0,0,0,1,1,0,1,0,0,0,1,1390.292533
0,0,0,1,0,1,0,1,1,0,0,0,2283.692222
0,0,0,0,0,1,1,0,0,0,0,0,625.2785223
0,0,1,1,1,1,0,0,1,0,0,1,2129.856605
1,1,0,1,1,1,1,0,1,0,0,1,1307.965782
0,0,0,0,1,1,0,0,0,0,1,0,1554.416773
1,1,1,1,1,1,0,0,1,0,0,1,1328.568048
0,0,0,0,1,1,1,0,1,0,0,1,985.0943424
1,0,0,0,1,1,1,0,1,0,1,0,1503.682743
0,0,0,0,1,1,0,0,0,0,0,0,2253.839865
0,0,1,0,0,1,1,0,1,0,1,1,586.1493754
0,0,0,1,0,1,0,1,1,1,0,0,1813.614194
0,0,1,1,0,1,0,0,0,1,1,0,1831.930109
0,0,0,0,0,1,0,1,1,0,0,1,2580.979643
1,0,1,1,0,1,0,1,0,0,1,0,930.6501084
1,0,1,1,1,1,0,1,1,0,0,1,1561.283799
1,0,0,0,1,1,1,1,0,1,0,1,491.8773506
1,0,0,1,1,0,1,0,0,0,1,1,1300.689811
1,0,0,0,1,1,1,1,0,0,1,0,1252.81737
0,0,1,0,0,1,0,1,1,0,0,0,1511.1388
0,0,1,0,1,1,1,1,1,0,0,0,2230.367018
1,0,0,1,1,1,1,0,0,0,0,1,1885.438773
1,0,1,1,0,1,0,0,1,0,1,0,947.6695867
0,0,0,1,0,1,0,0,0,0,1,1,1025.701125
0,0,0,1,0,1,1,0,1,1,0,1,1982.131752
0,1,1,1,1,1,1,0,0,1,1,0,1780.791626
1,0,0,1,0,1,0,0,1,0,1,1,700.0569426
1,0,0,0,1,1,1,0,1,0,1,1,1924.891176
1,0,0,1,0,1,0,1,1,1,1,1,704.1947645
1,1,0,0,1,1,0,1,0,0,1,0,1207.740526
0,0,0,0,0,1,0,1,0,0,0,1,1064.895012
0,0,0,0,1,1,0,0,0,1,0,0,743.4780761
1,0,1,1,1,1,1,1,0,1,1,1,1251.370845
0,0,0,0,0,1,1,0,0,0,0,1,470.682278
0,1,0,1,0,1,0,0,0,0,0,1,1112.686143
1,0,0,1,1,0,1,0,1,0,1,0,2064.474901
1,0,0,0,0,1,1,0,0,0,1,1,1716.888034
1,0,1,1,0,1,1,0,0,0,1,0,1114.13669
0,0,1,0,1,1,0,0,0,0,0,1,718.0624099
0,1,0,1,0,1,0,1,1,0,0,0,800.1531959
1,0,0,1,1,1,1,1,0,0,1,0,1680.337106
0,0,0,0,1,1,0,0,0,0,0,0,1416.865765
0,0,1,0,0,1,0,1,0,0,0,0,1573.289677
1,0,0,0,1,1,1,1,0,0,1,1,1619.817463
1,0,0,0,1,1,1,1,0,0,0,0,1596.707755
0,0,0,0,0,1,1,1,1,0,0,0,908.0504522
0,0,1,1,0,1,0,1,0,0,0,0,1449.202089
0,0,0,1,0,1,0,0,0,0,1,0,1790.688379
1,0,0,1,1,1,0,1,1,1,0,1,3113.451696
0,0,0,0,1,1,0,1,1,1,0,0,907.2094936
1,0,0,0,0,1,1,0,1,0,0,1,890.4483344
1,0,1,1,0,1,1,0,0,0,1,1,2050.67636
0,0,0,0,1,1,0,0,1,0,0,1,1338.110998
0,0,0,0,1,1,1,0,0,1,0,1,920.3847194
0,0,0,0,0,1,0,0,0,1,1,0,736.1743773
1,0,1,1,1,0,0,1,0,0,0,1,857.7406243
1,1,1,0,1,1,0,1,1,1,0,0,1226.543716
0,0,0,1,0,0,0,0,0,1,1,0,1495.554533
1,1,0,0,1,1,0,0,0,0,0,0,248.179366
0,0,0,0,0,1,0,0,1,0,0,1,395.2218567
0,0,1,1,1,1,0,0,0,0,0,0,1857.957041
0,0,0,1,0,1,0,0,0,0,0,1,1663.371666
0,0,0,0,0,1,0,0,1,1,0,0,318.0435078
0,0,0,0,1,1,0,0,1,1,0,1,1386.813604
1,0,0,0,1,1,1,1,0,0,0,0,1535.462356
0,0,0,0,0,0,0,0,1,0,0,0,982.8832681
0,0,0,0,1,0,0,0,0,1,0,1,1150.859858
1,0,0,0,1,1,1,1,0,1,1,1,866.8410599
0,0,0,0,1,1,0,0,0,0,1,1,1960.019242
0,0,0,0,0,0,0,0,1,0,1,0,1788.145063
1,0,0,1,1,1,0,1,0,0,0,1,1166.469107
0,0,1,0,0,1,1,0,1,1,1,1,1559.679776
0,0,0,1,0,1,0,1,0,0,1,1,1103.202075
1,0,0,1,1,0,0,0,1,1,1,0,1207.841461
1,0,0,1,1,1,0,1,1,0,0,1,2229.321043
0,0,0,0,1,1,0,1,0,0,0,1,1708.75722
1,1,1,1,1,1,1,0,0,0,1,1,830.61429
1,0,1,1,0,1,1,1,0,0,0,1,991.7633623
0,1,1,0,0,1,0,0,0,0,0,0,580.5443061
0,0,1,0,0,1,1,0,1,0,1,0,586.7422583
0,1,0,0,0,1,0,1,1,0,0,0,697.3086442
0,0,1,0,0,1,0,0,1,0,0,1,1096.780158
0,0,0,0,0,1,0,0,1,0,0,1,544.0000763
0,0,1,1,0,1,0,0,0,0,1,1,1003.664665
0,1,0,0,0,1,0,1,0,1,0,0,364.1402725
1,0,0,0,1,1,1,0,0,0,1,1,1026.300872
0,0,1,0,0,1,0,0,1,0,1,1,704.6408647
0,0,1,1,0,1,1,0,0,1,1,0,1532.283357
0,0,1,0,0,1,1,0,0,0,0,0,427.3743388
1,0,1,1,1,1,0,0,1,0,0,0,1092.959251
1,0,0,0,1,1,1,0,1,0,0,0,1587.044822
0,0,0,0,0,1,0,0,0,1,1,1,886.3435693
0,0,0,0,0,1,0,0,0,0,1,1,598.4998978
0,0,1,1,0,1,0,1,1,1,1,1,1099.486982
0,0,0,0,1,1,1,0,0,1,0,1,1657.822806
0,0,1,0,0,1,1,0,0,1,1,0,2593.301866
1,0,0,1,1,0,0,0,0,0,1,1,1345.804923
0,0,1,1,0,1,0,0,1,0,0,1,752.9918959
1,0,1,0,1,1,1,0,0,1,0,0,982.2094626
0,0,1,0,0,1,0,0,1,0,1,1,1964.354824
1,0,0,1,1,1,1,0,0,0,1,1,1509.912313
1,0,1,1,1,1,1,0,0,0,1,1,1947.487826
1,0,0,0,1,1,1,0,1,0,0,0,780.3612617
0,0,0,0,0,1,0,0,0,0,1,0,868.469474
0,0,0,0,0,1,0,0,1,1,1,0,1523.63262
1,0,0,0,0,0,0,0,1,1,1,0,1848.639719
0,0,0,0,0,1,0,1,0,1,0,0,335.9239723
0,0,0,0,0,1,1,0,1,0,1,1,1358.491904
1,0,1,0,1,1,0,1,0,1,1,1,1714.901159
1,0,1,0,0,1,1,0,0,0,1,1,1354.241904
0,0,0,0,0,1,1,0,1,1,0,0,513.2164776
0,0,0,0,1,1,0,0,0,1,0,1,639.7187297
1,0,0,1,1,0,0,0,1,0,1,1,1444.321124
1,0,0,1,0,1,1,0,1,0,1,0,854.4182496
1,0,1,1,0,1,0,1,0,0,1,1,829.2707102
1,0,0,1,1,1,1,1,0,0,0,1,1211.247766
1,0,1,1,0,1,1,0,0,0,0,0,1096.234525
1,0,1,1,1,1,1,0,1,1,1,1,2312.167935
0,0,1,1,0,1,0,1,0,0,1,0,3088.823891
1,0,1,1,1,1,1,0,0,0,0,1,1810.319743
1,0,0,1,1,1,1,1,0,1,0,1,1479.639912
1,0,0,1,1,1,1,0,0,0,1,0,2208.615485
0,0,0,0,0,1,1,0,1,0,1,1,1232.913132
1,0,1,0,1,1,0,1,1,1,1,0,928.4588213
0,0,0,1,1,1,0,1,1,0,1,0,1779.049529
0,0,0,0,1,1,1,0,0,1,0,1,1039.252532
0,0,0,0,0,1,0,0,0,0,0,0,1262.21298
1,1,1,0,0,1,1,0,0,0,1,1,993.6031859
1,0,1,1,1,1,1,1,0,0,1,0,1590.329883
1,1,0,0,1,1,0,0,1,0,1,1,1048.128938
0,0,0,1,0,1,0,1,0,0,1,1,2678.418264
1,0,0,1,1,1,0,0,0,0,0,0,993.8801154
1,0,0,0,0,1,0,1,0,1,1,0,2268.392356
0,1,1,0,0,1,0,0,0,1,0,0,610.2580075
0,0,1,0,1,1,1,0,0,1,1,0,1243.779967
1,0,1,1,1,1,1,0,1,0,0,0,1460.586413
0,0,1,0,1,1,0,0,1,1,1,0,1774.586726
0,0,1,1,0,1,0,0,0,0,1,0,1022.516053
1,0,0,1,1,1,1,0,0,1,1,1,805.1476345
1,0,0,0,1,0,0,1,0,0,0,1,1173.669727
1,0,1,1,1,1,0,0,0,0,1,1,2551.579661
1,0,0,1,0,1,1,0,1,0,1,1,2033.164639
0,0,1,1,1,1,0,0,1,0,0,1,1094.729266
1,0,0,1,0,0,0,0,1,1,1,1,1396.977223
1,1,0,1,0,1,0,0,1,1,1,0,1526.166139
1,0,0,1,0,1,1,0,1,1,1,1,767.1879493
0,0,0,0,0,1,0,0,1,1,0,1,1224.30253
0,0,0,0,1,1,0,0,0,0,0,0,1311.269805
1,0,1,1,0,1,1,0,1,0,0,1,1120.116258
0,0,0,0,0,1,0,0,1,0,1,0,623.8543707
1,0,0,1,1,1,1,1,0,0,0,1,635.4288732
1,0,1,1,0,1,1,0,0,1,0,0,943.6675679
0,0,1,0,1,1,0,0,0,0,1,0,766.7921091
1,0,0,1,0,1,1,0,0,0,0,0,958.0823564
1,0,0,1,1,1,0,1,1,0,0,0,720.5035962
0,0,0,1,0,1,0,1,0,1,1,1,2044.73861
0,0,1,1,0,1,0,1,1,0,0,1,2653.32821
0,0,0,0,1,1,0,0,0,1,1,1,1214.758985
0,0,0,0,0,1,1,1,1,0,0,1,575.2472429
1,0,1,1,1,1,0,0,0,0,0,1,2441.022927
0,0,0,0,1,1,0,0,0,1,0,1,1732.013844
1,0,0,0,1,1,0,1,1,0,1,1,1815.9129
1,1,1,1,1,1,0,1,1,0,0,1,1404.974888
0,0,1,0,0,1,0,0,0,1,1,0,751.8733285
0,0,0,1,0,1,0,0,0,1,1,1,829.1270366
0,0,1,1,0,1,0,0,0,1,0,0,1277.906866
1,0,0,0,1,1,0,0,1,1,0,1,853.3942121
1,0,0,1,0,1,0,0,1,1,0,1,1371.738945
0,0,0,0,1,1,0,1,1,0,1,1,824.8053885
1,0,0,1,1,1,1,0,0,0,0,1,1549.466596
1,0,0,1,1,0,0,0,0,0,1,1,2601.095159
1,0,1,1,0,1,0,1,1,0,0,0,1038.488303
1,0,1,0,1,1,1,0,0,0,0,1,579.4447417
0,0,0,0,0,1,0,0,0,1,1,1,1317.520342
1,0,1,1,1,1,1,0,1,1,0,1,1621.139508
1,1,1,0,1,1,1,0,0,1,1,1,1116.825249
0,0,0,1,0,1,1,0,1,0,0,1,1233.62831
1,0,0,1,1,1,1,0,1,1,1,1,2195.914801
0,0,0,0,1,1,0,1,0,1,1,1,618.3644109
0,0,0,0,1,1,0,0,0,1,0,0,698.7845202
0,0,1,0,1,0,1,0,0,0,0,1,1541.269223
1,1,1,0,0,0,1,1,1,0,0,1,441.5863902
1,0,0,1,0,1,1,1,0,0,1,1,1221.696817
0,0,0,0,1,1,1,1,1,1,0,0,868.9523115
1,0,1,1,1,1,1,0,0,1,0,1,1215.412022
1,0,1,1,1,1,0,1,0,0,1,0,1212.756335
1,1,0,0,0,1,0,0,1,1,1,1,828.6984604
0,0,0,1,0,0,0,0,0,0,1,1,1040.933456
0,0,0,0,1,1,1,0,0,0,0,1,473.0515906
1,0,0,1,0,1,0,0,0,0,1,1,922.2958319
0,0,1,0,0,1,0,0,0,0,0,1,1266.982166
1,0,1,1,0,1,0,1,0,0,0,0,476.2957809
1,0,0,1,0,1,1,1,1,1,1,1,1097.557516
1,0,0,1,1,1,0,1,1,1,1,0,2539.76136
1,0,0,0,1,1,0,0,1,0,0,0,1068.543522
1,0,1,1,1,0,1,1,0,1,0,0,1004.100502
1,0,1,0,1,1,1,1,0,1,1,0,1801.182918
0,0,0,0,1,0,0,1,1,0,1,1,1990.914106
1,0,0,0,1,1,1,0,0,1,0,0,1469.359942
0,0,1,1,0,1,0,0,0,0,0,1,1041.301237
1,0,1,0,1,1,0,1,1,0,0,1,1109.108163
0,0,1,0,1,1,1,0,1,1,0,0,692.3788089
1,1,1,0,1,1,0,0,1,1,0,1,2072.078593
0,0,0,0,0,1,0,0,0,1,1,1,692.5685037
0,0,0,1,0,1,1,0,1,1,1,1,1366.210807
0,1,0,1,0,1,0,1,0,0,0,1,1476.963855
1,0,1,1,1,1,1,0,0,0,0,1,1321.204826
0,0,1,0,1,1,1,0,1,0,1,1,1557.923129
1,1,0,1,0,1,1,0,1,1,0,1,740.0368256
0,0,0,1,0,0,0,1,0,0,0,1,644.2789946
1,0,1,1,1,1,1,0,1,1,0,0,1640.006106
0,0,1,0,0,1,1,0,0,0,0,1,545.6211065
0,0,0,1,0,1,0,0,1,1,1,1,1258.06366
0,0,0,1,0,1,0,0,0,0,0,0,1582.783024
0,0,1,0,1,1,1,0,0,0,1,1,596.3449707
0,0,1,1,0,1,0,0,0,1,1,1,1335.902829
0,0,0,1,0,1,0,1,0,1,1,1,1460.632443
0,1,0,0,0,0,1,0,0,0,0,0,545.1832765
0,0,1,1,0,1,0,0,1,0,0,0,463.6509838
1,0,0,1,0,1,0,0,1,0,0,1,1766.074131
1,0,1,1,1,1,0,0,0,1,1,0,1101.650764
0,0,0,1,0,1,0,0,0,0,0,1,1490.383762
0,0,0,0,0,1,1,0,0,1,0,1,1328.747604
0,0,0,0,0,1,1,0,0,0,1,0,1199.466728
1,0,0,0,1,1,0,0,1,0,0,0,1234.176575
1,0,0,1,1,1,0,1,1,0,0,1,809.979871
0,1,1,1,0,1,0,0,1,0,1,0,1196.870152
0,0,1,0,0,0,0,0,0,0,0,1,649.8383392
1,1,0,1,0,1,1,0,1,0,0,1,927.9297296
0,0,1,0,0,1,0,1,1,1,1,1,984.2036034
1,0,0,0,1,1,1,0,1,0,0,0,1148.280787
0,1,0,1,1,1,0,1,1,1,1,1,1719.483972
1,0,1,1,1,1,1,0,0,1,1,0,1880.78289
1,0,0,1,1,1,0,0,1,0,1,0,1560.361086
0,0,0,1,0,1,0,0,1,1,0,1,1930.805216
0,0,0,0,0,1,0,0,0,0,0,0,1447.711265
1,0,1,1,0,1,0,0,0,1,1,1,836.5749555
0,1,1,1,0,1,0,0,1,0,0,1,1224.604104
1,0,0,1,0,1,1,0,0,0,1,1,765.8624235
1,1,0,1,0,1,1,0,0,1,1,1,1553.013845
0,0,0,1,0,1,1,0,0,0,0,0,1320.132625
0,1,0,0,1,1,0,1,1,0,1,1,1642.394079
1,0,1,1,0,1,1,0,0,0,1,0,876.2446802
0,0,0,1,0,1,0,0,1,1,0,1,1424.117227
