Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year
1,0,1,1,1,1,0,0,1,0,0,1,212.641455,1500.69101
0,0,1,0,0,1,0,1,0,0,0,1,104.964303,1404.773397
1,0,0,1,1,1,1,0,1,0,0,1,232.637807,1342.310858
0,1,0,1,0,1,0,0,1,1,1,1,142.499263,1250.94478
1,0,1,1,1,1,1,1,0,1,1,1,277.63748,1710.958869
0,0,0,0,0,1,0,0,0,0,0,1,112.455141,169.3992798
1,0,1,1,1,1,0,1,0,0,0,1,220.118516,1261.554565
1,1,1,0,1,1,0,0,0,0,0,0,139.951231,794.9581116
0,0,0,0,1,1,0,0,1,1,1,1,184.978458,713.364269
1,0,1,1,1,1,0,1,0,0,1,1,210.138,952.5914921
0,1,1,0,1,1,0,0,0,1,0,1,142.468917,778.6094503
0,0,0,0,0,1,1,0,1,1,0,1,160.00128,627.0001275
0,0,1,0,0,1,0,0,0,1,0,1,127.481989,2938.319116
0,0,0,1,0,1,0,0,0,1,1,0,162.452604,1566.001524
0,0,0,1,0,1,0,1,1,0,1,1,172.457857,1889.642423
0,0,0,1,1,1,1,1,1,1,0,1,255.155493,1420.771651
1,0,1,0,1,1,1,0,1,0,0,0,184.979684,1254.725693
1,0,1,0,0,1,1,0,1,1,1,1,175.006206,1570.345219
0,1,0,0,0,1,0,0,0,0,0,1,112.455141,500.4406927
0,1,0,1,0,1,1,0,0,1,1,1,194.958118,1563.848623
0,0,1,1,0,1,0,0,0,0,1,0,172.44408,787.0962355
0,0,1,1,1,1,0,0,1,0,0,0,200.165175,1119.610001
0,0,1,0,0,1,0,1,0,0,1,1,127.460067,1155.782468
0,0,0,0,0,1,1,0,0,1,0,1,147.478341,1995.346628
0,0,1,0,1,1,1,0,1,1,0,0,207.49737,922.1362066
0,0,0,0,1,1,0,0,0,0,1,1,169.937833,717.6823944
0,1,0,1,0,1,0,0,1,0,1,1,152.457857,2223.835601
0,0,0,0,1,1,0,0,1,0,1,0,162.460772,1143.685617
1,1,0,1,1,1,0,0,1,0,0,1,200.132293,1537.296207
1,0,0,0,1,1,0,0,1,0,1,0,182.460772,1614.544362
0,0,0,0,0,1,0,0,1,0,0,1,124.97808,758.8338668
1,0,0,1,1,0,0,0,0,0,1,0,230.105118,1317.766231
0,0,0,0,0,1,0,0,1,0,1,0,147.473844,1189.578203
0,0,0,0,1,1,0,0,1,1,0,0,142.482694,1467.273158
0,0,0,1,0,1,0,0,1,1,0,1,152.479779,2192.693797
0,0,1,0,0,1,0,0,1,0,0,1,105.010962,1568.47416
0,0,0,0,1,1,0,0,0,0,0,1,114.965789,1376.095043
1,0,0,0,1,1,0,1,1,1,1,1,184.978458,811.5600648
0,0,0,0,0,1,0,0,0,0,1,0,134.950905,243.2617759
1,0,0,0,1,1,1,1,1,0,1,1,182.490006,676.6465414
1,0,0,0,1,0,1,0,1,0,0,1,192.470522,801.4709595
1,1,0,1,0,1,0,0,1,0,0,0,149.962093,1316.145864
0,0,0,0,0,1,0,1,1,1,0,1,95.019486,1270.217581
1,0,0,1,1,1,1,0,1,1,1,0,245.174977,1339.709597
0,0,0,1,0,1,1,0,0,0,0,0,169.944668,1624.799349
0,0,1,0,1,1,1,1,1,1,0,1,207.49737,1400.834009
1,0,0,1,1,1,0,1,1,1,1,0,245.145743,1149.108155
0,0,0,0,0,1,1,0,0,1,0,1,127.478341,1387.016004
1,1,0,1,0,0,1,1,1,0,0,1,182.467607,544.12326
1,0,1,1,1,0,1,0,1,0,1,0,267.642733,1803.917571
0,0,0,0,0,1,0,1,0,1,1,0,104.992311,1518.747945
1,0,0,0,1,1,0,0,1,1,1,0,164.978458,1932.20577
1,0,0,1,1,0,1,0,0,0,0,0,240.114868,1886.312286
0,0,0,0,0,1,1,0,0,0,0,1,124.960655,1738.71901
1,0,0,0,1,1,0,0,0,0,0,1,127.442069,1060.026737
0,0,1,0,0,0,1,1,1,0,0,1,169.992756,250.9270047
0,0,1,0,0,0,1,0,1,0,0,1,169.992756,1916.832871
0,0,0,0,0,1,1,0,1,0,1,1,179.979358,573.9920618
0,0,0,0,0,1,0,0,0,0,1,0,134.950905,272.9823095
0,0,0,1,0,1,1,1,0,0,1,1,192.440432,1233.975771
0,0,0,1,0,1,1,0,0,0,1,1,172.440432,1552.772876
1,0,0,1,1,1,0,0,1,1,1,1,212.669463,1259.735294
1,0,0,1,1,1,0,0,0,0,0,1,175.133074,1287.821218
0,0,0,0,1,1,0,1,1,0,0,0,159.965008,1516.667438
0,0,0,0,0,1,1,0,0,0,0,1,112.484375,589.9932647
0,0,1,0,0,1,1,1,0,0,1,1,179.965581,1021.482609
1,0,1,1,1,1,1,0,0,0,0,1,252.62403,1267.634616
0,0,1,0,0,1,0,0,0,1,0,0,95.005709,1266.503765
1,1,0,1,1,1,1,0,0,0,0,0,240.114868,1877.852717
0,0,1,0,0,1,0,0,1,0,0,0,105.010962,1541.134986
0,1,1,1,0,1,1,1,0,0,0,1,182.45383,744.2470872
1,0,0,1,0,1,1,0,0,0,0,0,149.944668,2023.519366
0,0,0,0,0,0,1,0,0,0,0,1,144.960655,1428.427469
1,0,0,1,1,1,0,0,0,0,0,1,187.609354,1283.253595
0,0,0,1,0,1,0,1,1,0,0,1,129.962093,2256.776479
0,0,0,1,0,1,0,1,0,1,1,0,129.976324,955.0876357
1,0,0,1,0,1,1,1,0,0,1,0,192.440432,499.7170655
1,0,1,1,0,1,0,1,0,0,1,1,172.44408,1562.32774
0,0,0,1,0,1,0,1,1,0,0,1,117.485813,776.4780765
0,0,0,0,1,1,0,0,1,0,0,0,159.965008,1118.646915
1,0,1,1,0,0,0,1,1,1,1,0,167.484705,1781.692875
1,0,0,1,0,1,0,1,1,0,0,0,129.962093,1086.92093
0,0,0,1,0,1,0,0,1,0,1,0,139.981577,1551.398147
0,0,0,0,0,1,0,1,1,0,0,1,124.97808,573.751474
1,0,1,1,1,1,0,1,1,0,1,1,255.137219,1794.116848
0,0,0,1,1,0,0,0,0,0,1,0,230.105118,1103.594576
0,1,0,0,1,1,0,0,1,0,1,0,182.460772,3143.245184
1,0,0,1,1,1,1,0,1,1,0,1,255.155493,1381.802291
0,0,0,1,0,1,0,0,1,0,1,1,172.457857,1091.10126
0,0,0,0,0,1,1,0,1,0,0,0,137.483594,891.9472856
1,0,0,0,0,1,1,1,0,0,1,0,167.456419,538.1168657
0,0,0,0,0,1,0,0,1,1,0,0,127.495766,497.9042695
1,1,1,1,1,1,1,0,1,0,1,1,287.642733,1115.476658
1,0,0,0,0,0,1,0,0,0,1,0,167.456419,522.7315686
0,0,1,1,0,1,0,0,1,1,0,1,164.988941,961.5888385
1,1,0,1,1,1,1,0,0,1,0,1,242.632554,883.9008134
1,0,0,0,1,0,0,0,1,1,0,1,130.006414,565.3167155
1,1,1,1,1,1,1,0,0,1,1,0,257.63748,2062.605873
0,0,1,0,0,1,0,0,0,1,1,0,129.977753,1197.080651
0,0,0,1,1,1,0,0,0,1,1,1,232.622804,1972.725118
0,0,0,1,0,1,1,1,1,0,0,0,182.467607,1427.321538
1,0,0,1,1,1,0,1,1,0,0,1,220.132293,1218.124487
1,0,0,1,1,1,1,0,1,0,0,1,252.637807,1874.789062
1,0,0,1,0,1,0,1,0,1,1,0,142.452604,1806.007164
0,0,0,0,0,1,0,0,0,1,0,0,94.972827,1939.600904
1,0,0,1,1,1,0,0,0,0,1,1,210.105118,2275.888923
0,0,0,0,0,1,0,0,0,0,0,0,92.455141,1372.385193
1,1,1,0,1,1,0,0,1,0,1,0,194.969934,785.6266383
0,1,1,0,0,1,0,0,0,1,1,0,129.977753,1226.343895
1,0,0,1,1,1,0,0,1,0,1,0,242.628057,1047.361909
1,0,1,0,1,0,0,0,1,1,1,0,197.48762,893.5446642
1,0,0,1,1,1,1,1,0,0,1,0,242.610632,1210.047397
0,0,0,1,0,1,0,0,0,0,1,1,139.934918,2329.912456
0,0,0,0,0,1,0,1,0,0,0,0,112.455141,1163.407505
1,0,0,0,1,1,1,0,1,0,1,0,182.490006,736.9303356
0,0,0,0,1,1,1,0,0,1,0,0,149.988989,1134.880009
0,0,0,0,0,1,0,0,1,1,0,1,107.495766,1561.294194
0,0,0,0,0,1,0,0,0,0,0,0,92.455141,1216.325478
1,0,0,1,1,1,0,1,1,1,1,1,225.145743,1192.502878
1,1,1,1,1,1,1,1,0,0,0,0,232.62403,2140.402985
1,0,0,1,1,1,1,0,0,0,0,0,207.638588,867.2394016
1,1,0,1,1,1,0,1,0,0,0,1,175.133074,1581.016214
1,0,0,1,1,1,0,0,1,0,1,0,242.628057,724.6774743
0,0,1,0,1,1,0,0,0,1,1,0,184.964681,1123.971139
0,0,0,0,1,1,1,0,0,0,1,0,182.443347,2633.809472
1,0,0,1,0,1,0,0,1,0,0,1,117.485813,967.7426094
0,0,1,0,1,1,0,0,1,0,0,1,139.99789,2101.344074
1,0,0,0,1,1,0,0,0,0,1,0,149.937833,862.3199149
0,0,1,0,0,1,1,0,0,0,0,1,157.469817,921.1401066
0,0,1,0,0,1,1,0,1,1,0,1,152.510442,752.1641496
1,0,1,0,1,1,0,0,1,0,0,1,139.99789,522.7806578
1,0,1,0,1,1,0,0,0,0,0,1,139.951231,736.161108
1,0,0,1,0,1,0,0,0,0,0,0,117.439154,2148.889242
1,0,1,1,1,1,0,0,1,0,1,1,235.137219,1304.999684
0,0,1,0,0,1,0,0,0,1,1,1,149.977753,292.4731737
1,1,0,1,0,1,1,0,1,0,0,0,149.991327,655.3814577
0,0,1,1,0,1,1,0,0,0,0,0,149.97755,660.0908173
0,0,1,0,1,1,1,0,0,0,0,1,172.456745,1655.780173
1,0,0,1,0,1,0,1,0,0,0,1,137.439154,1090.76661
0,0,1,1,0,1,1,0,1,1,0,0,197.494455,1136.118286
0,0,0,0,1,1,1,1,0,1,1,0,204.961033,673.2665835
0,1,0,0,1,1,0,1,1,1,0,1,162.482694,831.1303039
1,0,0,1,0,1,1,0,0,0,1,1,159.964152,729.541703
0,0,0,0,0,1,1,0,0,1,1,1,169.974105,1163.701618
0,0,0,0,1,1,0,0,0,1,0,1,129.959755,1720.167182
0,0,1,1,0,1,0,1,0,1,0,1,119.989722,626.5880936
0,0,0,0,1,1,1,0,0,0,0,0,179.947583,369.7619068
0,0,0,0,0,1,1,0,0,0,1,1,167.456419,1197.180331
1,1,0,1,1,0,1,0,0,0,0,1,240.114868,1164.240281
1,0,1,1,0,1,1,0,1,0,0,0,194.976769,1651.424177
1,0,1,1,1,1,1,0,1,0,0,0,245.146969,1489.301457
0,0,1,0,0,1,1,0,0,1,0,0,139.987503,775.0343206
1,0,0,0,1,1,1,1,1,1,1,1,197.483972,1808.311421
0,0,0,1,1,1,0,1,1,1,0,0,190.173699,1942.452213
1,0,1,0,1,1,1,0,0,1,1,0,197.470195,2847.700412
1,0,0,0,0,1,1,1,0,1,1,1,149.974105,908.4356314
1,0,1,0,1,0,1,0,1,0,0,1,204.979684,973.4512833
0,0,0,0,1,1,0,1,1,1,1,1,152.502178,1097.703155
1,0,1,1,1,1,0,0,0,1,1,0,225.131966,2936.746847
1,0,1,1,1,1,0,1,0,1,0,1,202.636202,1883.962411
0,0,1,0,0,1,0,0,0,0,1,1,127.460067,1808.501398
0,1,0,0,1,1,0,0,1,1,0,1,162.482694,844.8711719
0,1,0,1,0,1,0,0,0,0,0,1,104.962874,1215.114995
1,0,0,0,1,1,0,1,0,0,1,1,169.937833,382.5347203
1,1,0,1,0,1,0,0,0,0,1,1,159.934918,1043.790368
0,0,1,0,1,1,1,0,0,1,1,1,217.470195,851.1414085
1,1,1,1,1,0,1,0,1,0,0,1,245.146969,1762.075547
1,1,1,0,1,1,0,1,1,1,1,1,177.48762,1350.716866
1,1,0,0,1,1,1,0,0,1,0,0,162.465269,1052.042079
0,0,0,0,0,1,1,0,0,0,1,1,147.456419,1159.678094
0,0,0,0,0,0,0,0,0,0,1,1,134.950905,338.2592054
0,0,0,0,1,1,0,0,0,0,0,1,127.442069,851.811469
0,0,0,0,1,1,0,1,1,1,1,1,184.978458,669.0040793
0,0,0,1,0,1,1,1,0,0,0,0,137.468388,910.210446
1,0,0,0,1,1,1,0,0,0,1,1,182.443347,1981.954133
1,0,0,1,0,1,1,0,1,0,1,1,172.487091,1695.851887
0,0,1,0,0,1,0,0,1,1,1,0,162.500692,1305.953642
0,0,0,1,0,1,0,0,0,0,0,0,137.439154,1950.886897
1,0,0,1,1,1,1,1,0,0,0,0,220.114868,1631.872719
1,0,0,0,1,0,1,0,1,0,0,1,159.994242,954.6181316
1,0,0,1,0,1,1,1,0,0,1,1,159.964152,957.753476
1,0,0,1,1,1,1,0,1,0,1,1,275.133571,1057.571757
0,0,0,1,0,1,1,1,0,1,1,1,194.958118,1277.521575
0,0,0,0,0,1,0,0,1,0,0,1,124.97808,327.6622533
0,0,0,0,0,0,0,0,0,0,0,0,92.455141,1193.589255
0,0,1,0,1,1,1,0,1,1,1,0,229.993134,1252.155771
0,0,0,0,0,1,1,1,0,1,0,1,147.478341,261.1185652
1,0,0,0,1,1,1,1,0,0,0,1,179.947583,879.6579171
0,0,1,0,0,1,1,0,1,1,1,0,175.006206,1080.597617
0,0,0,1,0,0,1,1,1,0,1,1,204.963371,1262.007891
0,0,0,1,1,1,0,1,0,1,0,0,210.12704,1713.178075
0,0,1,1,0,1,0,1,1,0,1,1,184.967019,1264.760574
1,0,1,1,1,1,0,0,0,0,0,1,200.118516,1356.299478
0,0,0,0,1,1,0,0,0,0,0,1,114.965789,386.0863102
1,0,0,0,0,1,1,0,0,0,1,1,134.980139,1299.066214
0,0,1,0,0,1,0,0,0,0,0,0,92.488023,278.5411418
0,1,0,0,0,1,1,1,1,0,0,0,137.483594,1014.311651
1,0,0,0,0,1,1,0,1,0,0,1,137.483594,1511.115195
1,0,0,1,1,1,1,1,0,0,0,1,207.638588,1795.270512
0,0,0,0,0,1,0,1,0,1,0,1,114.972827,551.1855922
1,0,0,1,1,1,0,1,0,0,0,1,207.609354,1051.833922
1,0,0,0,0,1,0,0,0,0,1,1,134.950905,567.3663629
1,1,0,1,1,1,1,0,0,0,0,0,240.114868,1614.036609
0,0,0,0,1,1,0,1,0,1,0,1,149.959755,771.6292755
0,1,0,0,0,1,0,0,0,0,1,0,134.950905,1329.158978
0,0,0,1,0,0,1,0,1,0,1,1,204.963371,1929.06738
0,1,1,0,0,1,0,1,0,1,1,1,149.977753,1845.830672
1,0,0,1,0,1,0,0,0,0,1,1,139.934918,909.6827162
0,0,0,1,1,1,0,0,0,0,1,0,197.628838,1084.807286
0,0,0,1,0,1,0,0,1,1,0,0,152.479779,1602.254193
0,0,0,1,0,1,0,0,0,1,0,1,139.95684,1435.057667
1,0,1,0,1,1,1,0,1,1,1,1,229.993134,729.7054333
0,0,1,1,0,1,0,0,1,0,0,0,142.471255,1290.274294
1,0,0,0,1,1,1,1,0,0,0,1,159.947583,1200.010955
1,0,0,1,1,1,1,1,0,0,0,1,240.114868,774.8506663
1,0,0,1,0,1,1,0,0,0,1,1,172.440432,1178.437008
1,0,0,0,1,1,1,0,0,0,1,0,169.967067,1321.193696
1,1,0,1,0,1,0,1,1,0,0,1,149.962093,821.4684599
0,0,0,0,0,1,0,0,0,0,1,1,134.950905,986.2673645
0,0,0,0,1,1,0,0,1,0,0,1,159.965008,587.538153
1,0,0,1,1,1,1,0,1,0,0,1,232.637807,1517.166558
0,0,0,1,0,1,0,0,1,0,0,0,149.962093,520.606284
1,0,0,1,0,1,1,0,1,0,1,1,184.963371,1138.169594
1,0,0,0,1,1,1,1,1,0,1,1,182.490006,829.9759818
0,0,1,0,1,1,0,0,0,0,0,1,159.951231,477.2500925
0,0,0,0,1,1,0,0,0,0,0,1,147.442069,944.3304649
1,0,0,1,1,1,1,0,0,1,0,1,242.632554,1499.600891
1,0,1,1,0,1,1,0,1,0,0,1,162.500489,524.9630078
0,1,0,1,0,1,0,0,1,0,1,0,172.457857,1035.02733
0,0,0,0,0,1,1,0,1,1,0,1,140.00128,1281.923094
1,0,1,1,0,1,0,0,1,1,0,1,144.988941,951.3512058
1,0,0,0,0,1,1,0,1,1,1,0,150.020764,894.626194
1,0,0,1,1,1,1,0,1,0,1,1,275.133571,1045.360604
0,0,0,0,1,1,0,1,1,1,0,1,130.006414,1829.923575
0,0,1,0,1,1,0,1,1,1,1,1,197.48762,838.8374504
0,1,0,0,1,0,0,1,1,0,1,1,149.984492,688.2231899
1,0,0,0,1,0,0,0,1,1,1,1,184.978458,927.5974127
1,0,0,1,1,1,0,0,0,0,0,0,207.609354,2031.266556
0,1,1,0,1,1,0,0,1,0,0,1,139.99789,1241.892931
0,1,0,1,1,1,0,0,1,0,0,0,220.132293,1662.516242
1,0,0,1,1,1,1,0,0,1,0,1,242.632554,857.6130334
1,0,1,0,1,1,0,1,1,1,0,0,154.991856,1640.244176
0,0,1,0,0,1,1,1,0,1,0,1,139.987503,991.424632
1,0,0,1,1,1,0,0,1,1,1,1,245.145743,2895.881802
1,1,0,1,1,1,0,1,0,0,0,1,187.609354,1396.347808
1,1,0,0,1,0,0,0,1,0,0,1,159.965008,640.3809858
1,0,0,1,0,1,1,1,0,0,1,1,192.440432,2072.694492
1,0,0,1,0,1,1,0,0,0,1,0,172.440432,1001.860025
0,0,0,0,1,1,1,1,0,1,1,0,204.961033,1669.613093
0,0,0,1,1,1,0,1,1,1,0,0,222.649979,878.627791
1,1,1,0,1,1,0,1,0,0,0,0,159.951231,558.9953054
1,0,0,0,1,1,0,0,1,0,0,1,159.965008,570.1301629
0,1,1,0,0,1,1,0,1,1,0,1,152.510442,1178.057753
1,0,0,1,1,1,0,1,1,0,0,0,187.656013,1219.21915
0,0,0,0,1,1,0,1,1,1,1,1,184.978458,1000.051774
0,0,1,0,0,1,0,1,0,1,0,1,127.481989,1233.889856
1,0,1,1,1,1,0,1,0,0,0,1,220.118516,2245.476461
0,1,0,0,1,1,0,0,1,1,0,1,162.482694,1243.478237
1,0,1,1,1,1,1,0,1,0,0,1,245.146969,1502.677072
1,0,0,0,1,1,1,0,0,1,0,1,162.465269,3249.417944
1,0,0,0,1,1,0,0,1,0,1,1,149.984492,764.893446
0,1,0,0,0,1,1,0,0,1,0,0,147.478341,708.0622854
0,0,0,1,0,1,1,1,1,0,1,1,184.963371,1075.001724
0,1,1,0,1,1,0,1,1,0,0,1,172.47417,847.7321161
1,1,0,1,1,1,0,0,1,0,0,1,200.132293,1967.957184
0,0,0,0,0,1,0,1,0,0,0,0,92.455141,1066.193338
1,1,0,0,1,1,1,1,1,0,1,0,214.966286,961.1315871
0,0,0,1,0,1,0,1,0,0,1,1,127.458638,1639.197703
0,0,0,1,0,1,0,0,1,1,0,0,120.003499,1200.853937
1,1,0,1,1,1,0,0,0,0,1,0,210.105118,2562.992759
1,0,1,0,0,1,0,1,1,1,1,0,142.500692,1766.503802
0,1,0,0,0,1,0,0,0,0,0,0,79.978861,333.3304389
0,0,0,1,0,1,1,0,0,0,0,1,137.468388,1561.128541
0,0,0,0,0,1,0,1,0,0,1,1,134.950905,323.972804
0,0,0,1,0,1,0,0,0,0,0,0,104.962874,1643.91894
0,1,0,0,0,1,0,0,0,0,1,0,102.474625,406.5230396
1,1,0,0,1,1,0,0,1,1,0,1,162.482694,932.1606254
1,0,0,0,1,1,1,0,1,0,0,1,159.994242,906.7867988
0,0,0,0,0,1,0,1,0,0,0,1,92.455141,1737.354579
1,0,0,1,1,1,1,0,1,1,0,1,255.155493,1986.939234
1,0,1,0,0,1,0,0,1,0,1,1,159.983006,532.0660282
1,1,0,1,0,1,1,0,0,0,0,1,169.944668,1014.45747
0,0,1,0,0,1,1,0,0,1,0,1,127.511223,871.2907856
0,0,0,0,0,1,0,1,1,1,0,1,95.019486,794.8748353
0,0,0,0,0,1,1,0,0,0,1,1,134.980139,949.785575
0,1,0,0,0,1,0,0,0,0,0,1,112.455141,1751.748167
0,0,0,0,0,1,0,0,0,0,0,0,92.455141,954.4058631
1,0,0,0,1,1,0,1,0,0,0,1,127.442069,1390.292533
0,0,0,1,0,1,0,1,1,0,0,0,129.962093,2283.692222
0,0,0,0,0,1,1,0,0,0,0,0,112.484375,625.2785223
0,0,1,1,1,1,0,0,1,0,0,1,212.641455,2129.856605
1,1,0,1,1,1,1,0,1,0,0,1,220.161527,1307.965782
0,0,0,0,1,1,0,0,0,0,1,0,149.937833,1554.416773
1,1,1,1,1,1,0,0,1,0,0,1,232.641455,1328.568048
0,0,0,0,1,1,1,0,1,0,0,1,192.470522,985.0943424
1,0,0,0,1,1,1,0,1,0,1,0,194.966286,1503.682743
0,0,0,0,1,1,0,0,0,0,0,0,114.965789,2253.839865
0,0,1,0,0,1,1,0,1,0,1,1,192.48852,586.1493754
0,0,0,1,0,1,0,1,1,1,0,0,152.479779,1813.614194
0,0,1,1,0,1,0,0,0,1,1,0,154.961766,1831.930109
0,0,0,0,0,1,0,1,1,0,0,1,124.97808,2580.979643
1,0,1,1,0,1,0,1,0,0,1,0,152.44408,930.6501084
1,0,1,1,1,1,0,1,1,0,0,1,232.641455,1561.283799
1,0,0,0,1,1,1,1,0,1,0,1,182.465269,491.8773506
1,0,0,1,1,0,1,0,0,0,1,1,242.610632,1300.689811
1,0,0,0,1,1,1,1,0,0,1,0,202.443347,1252.81737
0,0,1,0,0,1,0,1,1,0,0,0,117.487242,1511.1388
0,0,1,0,1,1,1,1,1,0,0,0,184.979684,2230.367018
1,0,0,1,1,1,1,0,0,0,0,1,240.114868,1885.438773
1,0,1,1,0,1,0,0,1,0,1,0,184.967019,947.6695867
0,0,0,1,0,1,0,0,0,0,1,1,127.458638,1025.701125
0,0,0,1,0,1,1,0,1,1,0,1,184.985293,1982.131752
0,1,1,1,1,1,1,0,0,1,1,0,277.63748,1780.791626
1,0,0,1,0,1,0,0,1,0,1,1,172.457857,700.0569426
1,0,0,0,1,1,1,0,1,0,1,1,194.966286,1924.891176
1,0,0,1,0,1,0,1,1,1,1,1,174.975543,704.1947645
1,1,0,0,1,1,0,1,0,0,1,0,149.937833,1207.740526
0,0,0,0,0,1,0,1,0,0,0,1,112.455141,1064.895012
0,0,0,0,1,1,0,0,0,1,0,0,149.959755,743.4780761
1,0,1,1,1,1,1,1,0,1,1,1,277.63748,1251.370845
0,0,0,0,0,1,1,0,0,0,0,1,112.484375,470.682278
0,1,0,1,0,1,0,0,0,0,0,1,117.439154,1112.686143
1,0,0,1,1,0,1,0,1,0,1,0,275.133571,2064.474901
1,0,0,0,0,1,1,0,0,0,1,1,147.456419,1716.888034
1,0,1,1,0,1,1,0,0,0,1,0,204.949594,1114.13669
0,0,1,0,1,1,0,0,0,0,0,1,127.474951,718.0624099
0,1,0,1,0,1,0,1,1,0,0,0,129.962093,800.1531959
1,0,0,1,1,1,1,1,0,0,1,0,242.610632,1680.337106
0,0,0,0,1,1,0,0,0,0,0,0,127.442069,1416.865765
0,0,1,0,0,1,0,1,0,0,0,0,104.964303,1573.289677
1,0,0,0,1,1,1,1,0,0,1,1,182.443347,1619.817463
1,0,0,0,1,1,1,1,0,0,0,0,159.947583,1596.707755
0,0,0,0,0,1,1,1,1,0,0,0,157.483594,908.0504522
0,0,1,1,0,1,0,1,0,0,0,0,129.948316,1449.202089
0,0,0,1,0,1,0,0,0,0,1,0,139.934918,1790.688379
1,0,0,1,1,1,0,1,1,1,0,1,222.649979,3113.451696
0,0,0,0,1,1,0,1,1,1,0,0,162.482694,907.2094936
1,0,0,0,0,1,1,0,1,0,0,1,125.007314,890.4483344
1,0,1,1,0,1,1,0,0,0,1,1,204.949594,2050.67636
0,0,0,0,1,1,0,0,1,0,0,1,139.965008,1338.110998
0,0,0,0,1,1,1,0,0,1,0,1,182.465269,920.3847194
0,0,0,0,0,1,0,0,0,1,1,0,104.992311,736.1743773
1,0,1,1,1,0,0,1,0,0,0,1,220.118516,857.7406243
1,1,1,0,1,1,0,1,1,1,0,0,154.991856,1226.543716
0,0,0,1,0,0,0,0,0,1,1,0,142.452604,1495.554533
1,1,0,0,1,1,0,0,0,0,0,0,147.442069,248.179366
0,0,0,0,0,1,0,0,1,0,0,1,124.97808,395.2218567
0,0,1,1,1,1,0,0,0,0,0,0,220.118516,1857.957041
0,0,0,1,0,1,0,0,0,0,0,1,117.439154,1663.371666
0,0,0,0,0,1,0,0,1,1,0,0,95.019486,318.0435078
0,0,0,0,1,1,0,0,1,1,0,1,162.482694,1386.813604
1,0,0,0,1,1,1,1,0,0,0,0,159.947583,1535.462356
0,0,0,0,0,0,0,0,1,0,0,0,104.97808,982.8832681
0,0,0,0,1,0,0,0,0,1,0,1,117.483475,1150.859858
1,0,0,0,1,1,1,1,0,1,1,1,172.484753,866.8410599
0,0,0,0,1,1,0,0,0,0,1,1,169.937833,1960.019242
0,0,0,0,0,0,0,0,1,0,1,0,147.473844,1788.145063
1,0,0,1,1,1,0,1,0,0,0,1,175.133074,1166.469107
0,0,1,0,0,1,1,0,1,1,1,1,195.006206,1559.679776
0,0,0,1,0,1,0,1,0,0,1,1,127.458638,1103.202075
1,0,0,1,1,0,0,0,1,1,1,0,245.145743,1207.841461
1,0,0,1,1,1,0,1,1,0,0,1,220.132293,2229.321043
0,0,0,0,1,1,0,1,0,0,0,1,147.442069,1708.75722
1,1,1,1,1,1,1,0,0,0,1,1,275.119794,830.61429
1,0,1,1,0,1,1,1,0,0,0,1,162.45383,991.7633623
0,1,1,0,0,1,0,0,0,0,0,0,124.964303,580.5443061
0,0,1,0,0,1,1,0,1,0,1,0,192.48852,586.7422583
0,1,0,0,0,1,0,1,1,0,0,0,104.97808,697.3086442
0,0,1,0,0,1,0,0,1,0,0,1,137.487242,1096.780158
0,0,0,0,0,1,0,0,1,0,0,1,124.97808,544.0000763
0,0,1,1,0,1,0,0,0,0,1,1,172.44408,1003.664665
0,1,0,0,0,1,0,1,0,1,0,0,114.972827,364.1402725
1,0,0,0,1,1,1,0,0,0,1,1,202.443347,1026.300872
0,0,1,0,0,1,0,0,1,0,1,1,159.983006,704.6408647
0,0,1,1,0,1,1,0,0,1,1,0,187.46728,1532.283357
0,0,1,0,0,1,1,0,0,0,0,0,157.469817,427.3743388
1,0,1,1,1,1,0,0,1,0,0,0,212.641455,1092.959251
1,0,0,0,1,1,1,0,1,0,0,0,172.470522,1587.044822
0,0,0,0,0,1,0,0,0,1,1,1,104.992311,886.3435693
0,0,0,0,0,1,0,0,0,0,1,1,134.950905,598.4998978
0,0,1,1,0,1,0,1,1,1,1,1,187.484705,1099.486982
0,0,0,0,1,1,1,0,0,1,0,1,149.988989,1657.822806
0,0,1,0,0,1,1,0,0,1,1,0,182.483267,2593.301866
1,0,0,1,1,0,0,0,0,0,1,1,210.105118,1345.804923
0,0,1,1,0,1,0,0,1,0,0,1,129.994975,752.9918959
1,0,1,0,1,1,1,0,0,1,0,0,194.974431,982.2094626
0,0,1,0,0,1,0,0,1,0,1,1,139.983006,1964.354824
1,0,0,1,1,1,1,0,0,0,1,1,262.610632,1509.912313
1,0,1,1,1,1,1,0,0,0,1,1,255.119794,1947.487826
1,0,0,0,1,1,1,0,1,0,0,0,192.470522,780.3612617
0,0,0,0,0,1,0,0,0,0,1,0,114.950905,868.469474
0,0,0,0,0,1,0,0,1,1,1,0,129.99153,1523.63262
1,0,0,0,0,0,0,0,1,1,1,0,129.99153,1848.639719
0,0,0,0,0,1,0,1,0,1,0,0,114.972827,335.9239723
0,0,0,0,0,1,1,0,1,0,1,1,159.979358,1358.491904
1,0,1,0,1,1,0,1,0,1,1,1,164.964681,1714.901159
1,0,1,0,0,1,1,0,0,0,1,1,159.965581,1354.241904
