Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,const
0,0,0,1,1,0,1,1,0,0,1,159.965,4639.90108,1
0,1,1,0,1,0,1,0,0,0,1,149.9483,863.2029351,1
0,0,1,0,0,1,1,0,0,0,1,169.9447,1074.116423,1
1,0,1,0,1,0,1,1,0,0,1,149.9621,6000.793836,1
0,1,0,1,1,0,1,1,0,0,1,152.4742,6282.538237,1
0,0,0,1,1,1,0,1,0,0,1,159.9942,4300.642039,1
0,1,1,1,1,1,0,0,0,0,1,252.624,1671.56323,1
0,0,0,0,1,0,0,1,1,0,1,107.4958,1149.045043,1
0,0,0,1,1,1,0,1,0,1,1,194.966286,1623.273925,1
0,0,0,0,1,0,1,0,0,1,1,134.9509,5744.210121,1
0,0,0,1,1,0,0,0,0,0,1,147.4421,3788.474047,1
0,1,0,1,1,1,0,0,0,1,1,194.9525,4807.120751,1
0,1,1,0,1,0,1,1,0,0,1,162.4713,6304.569466,1
1,1,0,0,1,0,1,0,0,1,1,147.4601,5754.337346,1
0,1,1,0,1,1,0,0,0,0,0,162.45383,1367.4247,1
0,1,1,1,1,1,1,0,0,0,0,252.624,655.8025029,1
1,1,0,0,1,1,1,0,1,1,0,182.4833,1123.252119,1
0,0,0,1,1,1,0,0,0,0,1,179.947583,473.0515906,1
0,1,1,1,1,1,1,0,0,1,1,255.1198,1903.763394,1
0,0,0,1,1,0,0,0,1,0,1,129.9598,2182.755951,1
0,0,0,1,1,0,0,1,1,1,0,152.5022,716.6438092,1
0,1,1,0,1,1,0,0,0,0,1,149.97755,2674.084451,1
0,0,0,0,1,1,0,0,1,0,0,147.4783,1414.219141,1
0,0,1,1,1,0,1,1,1,1,0,225.1457,6502.025208,1
0,1,1,1,1,1,0,0,0,0,1,252.62403,1267.634616,1
0,1,1,0,1,0,0,0,1,0,1,119.989722,587.0970427,1
0,0,0,0,1,0,1,0,0,0,0,92.455141,1066.193338,1
0,0,0,0,1,1,1,0,0,1,1,147.4564,1153.463764,1
0,0,0,0,1,1,0,1,0,0,0,157.4836,1379.971168,1
0,0,1,1,1,1,0,1,0,0,1,232.637807,1700.52331,1
0,1,1,0,1,1,0,0,0,1,0,184.9496,1179.381802,1
0,0,1,1,1,1,0,0,0,0,1,240.1149,1569.259659,1
1,0,0,1,1,1,0,1,0,1,1,194.9663,1815.26546,1
0,0,0,0,1,0,0,0,0,0,1,92.455141,1571.397537,1
0,0,0,1,1,1,1,0,0,1,1,202.4433,1145.984358,1
0,0,0,0,1,0,1,0,1,1,1,137.4686,4522.22905,1
0,0,1,1,1,0,1,1,1,0,1,190.173699,1606.847228,1
1,0,1,1,1,1,0,0,1,0,0,242.6326,1663.204506,1
0,1,0,1,1,1,1,0,0,1,1,182.4762,4614.576112,1
1,1,1,1,1,0,1,0,0,1,1,242.6143,5995.061053,1
0,1,0,0,1,0,0,0,0,1,0,147.460067,811.3375327,1
0,1,1,1,1,1,0,1,0,0,0,245.147,1860.127661,1
0,1,0,1,1,0,0,1,0,0,1,152.4742,1290.002306,1
0,1,0,0,1,0,0,1,1,1,0,130.0244,5878.395212,1
1,0,0,1,1,0,0,1,0,0,1,127.4887,921.8193418,1
0,1,0,0,1,0,0,0,1,1,0,129.977753,853.1123448,1
0,1,0,0,1,1,1,1,1,1,1,195.006206,1447.196935,1
0,1,0,0,1,0,0,0,0,0,1,124.9643,5738.755668,1
0,0,0,0,1,0,0,0,0,1,0,114.9509,5085.811636,1
1,1,1,0,1,1,0,0,0,0,1,182.4538,537.4400071,1
0,0,0,1,1,1,1,1,1,0,1,174.9882,1330.308571,1
1,0,0,0,1,0,0,1,0,0,0,92.5018,5597.999017,1
0,1,1,0,1,0,1,1,0,1,1,184.967,3495.239613,1
1,1,1,1,1,0,0,1,0,0,0,200.165175,1700.121992,1
1,1,0,0,1,1,1,0,0,1,1,179.965581,1068.30748,1
0,0,1,1,1,0,0,1,1,1,0,225.1457,1340.927976,1
0,0,1,1,1,1,0,0,1,1,1,265.1283,5114.91266,1
0,0,0,0,1,0,0,1,0,0,1,124.9781,848.1445109,1
0,0,1,0,1,1,0,0,0,0,0,169.9447,5882.516568,1
0,0,0,1,1,1,0,0,0,0,1,159.947583,1201.898094,1
1,0,1,1,1,1,0,1,0,0,0,232.637807,1537.109931,1
0,0,1,1,1,0,1,0,0,1,0,197.6288,2696.777135,1
0,0,0,1,1,1,1,1,1,1,1,185.0077,6253.087064,1
0,0,1,0,1,1,1,0,0,1,1,159.9642,4974.850117,1
0,0,0,0,1,1,0,1,0,0,1,137.4836,5320.166858,1
0,1,0,1,1,0,0,0,1,0,1,129.9926,1116.324602,1
0,1,1,1,1,0,0,1,1,1,1,225.1786,6597.462528,1
0,0,0,1,1,1,1,0,0,1,1,169.9671,2722.383309,1
0,0,1,0,0,0,1,1,1,1,1,154.9755,1701.75372,1
0,0,0,1,1,0,1,0,1,1,0,152.4555,5627.453779,1
0,0,0,1,1,1,0,1,0,1,1,194.9663,4652.212743,1
0,0,0,1,1,0,0,1,0,0,1,159.965,4989.154555,1
1,0,1,0,1,0,1,0,1,1,1,162.4526,4945.724284,1
1,0,0,1,1,0,0,0,0,1,1,137.4616,1024.765594,1
0,0,0,1,1,1,1,1,1,0,1,194.9882,4999.200658,1
0,0,1,1,1,0,1,0,1,0,0,210.12704,1713.178075,1
1,1,1,1,1,1,0,0,0,0,1,232.624,2099.171991,1
0,1,1,1,1,1,0,0,0,0,1,232.62403,1386.523823,1
0,0,1,1,0,0,0,0,0,0,1,175.1331,5550.629939,1
0,1,0,1,1,1,0,1,0,1,1,194.9992,4871.832686,1
0,1,1,0,1,1,0,1,1,1,0,199.990219,2674.568338,1
1,0,0,0,1,0,1,0,1,1,1,104.9923,562.038508,1
1,0,1,1,1,0,0,1,0,0,0,200.1323,5197.361049,1
1,1,1,0,1,0,0,0,0,1,1,139.9678,5311.713263,1
0,0,1,0,1,1,0,0,0,0,0,137.4684,5602.940401,1
0,0,0,0,1,1,1,1,1,0,1,140.0013,5514.922539,1
0,0,0,1,1,1,0,0,0,0,1,159.9476,820.0487803,1
0,0,1,1,1,1,0,0,0,0,0,207.6386,6146.786452,1
1,1,1,1,1,1,0,1,0,1,0,267.6427,6823.312804,1
0,1,1,0,1,1,0,0,0,1,0,204.949594,876.2446802,1
1,1,0,1,1,1,0,0,1,0,1,194.9744,5469.381433,1
0,0,0,1,1,0,0,1,0,1,0,182.460772,483.4546178,1
0,0,0,0,1,1,0,1,1,0,0,127.525,5176.880863,1
0,0,1,0,1,1,0,0,0,1,1,192.4404,1500.00368,1
0,1,0,0,1,0,1,1,0,0,1,105.011,4301.135534,1
1,1,0,1,1,1,0,1,0,1,1,207.4754,1536.363525,1
0,0,1,0,1,1,1,0,0,0,1,169.9447,5367.181608,1
1,0,0,1,1,1,0,1,1,1,0,197.484,6770.012109,1
1,0,0,0,1,1,0,1,1,0,1,140.0013,5758.657128,1
1,0,0,1,1,0,0,0,1,0,0,129.9598,1607.273001,1
0,1,0,1,1,0,0,1,0,0,1,139.99789,522.7806578,1
1,0,1,1,1,1,0,1,0,1,1,275.1336,6055.20888,1
0,1,0,0,0,1,0,1,1,1,1,162.5299,6074.151439,1
0,1,0,0,1,0,0,0,0,0,1,104.9643,1777.783534,1
0,1,1,1,1,0,1,0,1,1,0,212.6557,1501.582551,1
0,0,0,0,0,1,0,0,1,0,0,127.4783,6381.433866,1
0,0,1,0,1,0,1,1,0,0,1,149.9621,1443.47725,1
0,1,0,1,1,0,0,0,0,1,0,162.447,2167.855557,1
0,0,1,0,1,1,0,0,1,0,1,172.462354,760.1061976,1
0,1,1,0,1,1,1,0,1,0,0,184.9715,1144.514093,1
0,0,0,0,1,0,0,1,1,0,1,127.4958,1932.26875,1
0,0,0,1,1,1,0,1,1,1,0,217.484,6215.809536,1
0,1,0,1,1,0,1,1,0,0,1,139.99789,840.1259162,1
0,0,1,1,1,1,1,0,0,1,1,242.6106,6070.361595,1
0,0,0,0,1,1,0,0,0,0,1,144.9607,4465.086574,1
0,0,1,1,1,1,0,0,0,0,1,240.114868,764.3624669,1
0,0,1,1,1,1,0,0,0,0,0,207.638588,777.3060718,1
0,1,1,1,1,0,1,1,1,0,0,235.159141,1370.86345,1
0,1,1,1,1,1,1,0,0,1,1,275.1198,5498.125633,1
1,1,0,1,1,0,1,0,0,1,0,162.447,950.4411542,1
1,1,1,0,1,1,0,1,1,0,1,177.4945,1683.821351,1
0,1,1,1,1,0,0,0,1,0,1,202.6362,2089.529125,1
0,0,0,0,1,0,1,0,1,0,1,114.9728,4482.710196,1
0,0,1,1,1,0,0,1,0,1,1,242.628057,1115.58357,1
0,1,1,1,1,0,0,0,0,0,1,220.1185,4583.497674,1
1,0,0,1,1,1,0,1,1,1,1,185.0077,6519.120707,1
0,0,0,1,1,0,0,1,0,0,1,159.965,5503.376914,1
0,1,1,0,1,1,0,0,0,1,1,184.9496,909.8932554,1
0,0,1,0,1,0,0,1,0,0,1,129.962093,1766.074131,1
0,1,0,1,1,0,0,0,1,0,0,162.4689,5251.722647,1
0,0,1,1,1,0,0,0,1,1,1,212.6228,4832.995631,1
1,0,0,1,1,0,0,1,0,1,1,182.4608,5842.892958,1
0,1,0,0,1,1,0,0,0,0,1,157.469817,921.1401066,1
0,0,1,0,1,1,0,0,1,0,1,152.4624,4738.397058,1
0,1,1,1,1,0,0,1,1,0,1,235.1591,1480.104233,1
1,1,0,1,1,0,0,0,0,1,1,182.447,750.9484926,1
0,1,0,0,0,1,0,1,0,1,0,172.4885,1447.593195,1
0,0,0,1,0,1,1,1,0,0,1,192.4705,5620.075514,1
1,0,1,0,1,1,1,0,0,1,1,159.9642,1054.806106,1
0,0,0,1,1,1,0,1,0,1,0,214.9663,5753.65882,1
1,1,1,1,1,1,1,1,0,1,0,287.642733,1277.1051,1
0,0,1,1,1,0,0,1,0,1,0,242.6281,4413.16902,1
0,0,1,0,1,0,1,0,0,1,1,127.4586,4717.831195,1
1,0,0,1,1,0,0,0,0,0,0,147.442069,248.179366,1
1,1,0,0,1,1,0,0,0,1,1,179.9656,5696.824115,1
0,1,1,1,1,0,0,1,0,1,0,222.660939,1854.793303,1
0,1,0,1,1,1,0,1,1,0,0,207.49737,692.3788089,1
0,1,0,0,1,0,0,1,0,1,1,139.983006,1665.50808,1
0,0,0,1,1,0,0,0,0,0,0,147.4421,5392.876359,1
0,0,0,1,1,0,0,0,0,0,1,114.9658,1448.715638,1
0,0,1,0,1,0,0,0,0,1,1,139.934918,909.6827162,1
0,0,1,1,1,1,0,0,1,0,1,242.6326,5123.028136,1
1,0,0,0,1,1,1,0,1,1,1,169.9741,3632.236502,1
1,0,1,1,1,0,1,1,1,0,0,222.65,5866.269219,1
0,0,0,0,1,1,0,0,1,0,0,127.4783,1024.393039,1
0,1,1,0,1,0,1,1,1,0,1,164.9889,4149.822715,1
0,0,1,0,1,0,0,0,0,1,0,139.9349,1046.765683,1
0,0,0,0,1,0,1,0,1,1,1,104.9923,6087.732666,1
1,0,0,0,1,1,0,0,0,1,1,167.4564,4402.745053,1
1,1,0,1,1,0,1,0,0,0,1,127.475,3866.67814,1
0,0,1,0,1,0,0,1,1,0,0,120.0035,1034.133433,1
0,0,1,0,1,1,0,0,1,0,1,139.986074,1765.167048,1
1,0,1,0,1,1,1,1,0,0,1,182.467607,2230.633867,1
0,0,1,1,1,1,0,1,0,1,0,242.657291,1043.299446,1
0,1,1,0,1,0,1,0,0,0,0,149.9483,5409.075897,1
0,0,1,0,0,0,0,1,1,0,1,132.479779,1524.801731,1
0,0,0,1,1,1,1,0,1,0,1,182.465269,491.8773506,1
0,0,0,0,1,1,0,0,0,1,0,167.4564,482.1944216,1
0,0,1,1,1,1,0,1,1,1,0,277.651257,2115.879744,1
0,0,1,0,1,0,0,1,0,1,1,152.4579,5547.79964,1
0,0,1,1,1,0,0,0,0,0,0,175.1331,4855.947409,1
0,1,1,1,1,0,1,1,0,1,1,235.1372,7021.93656,1
0,0,0,1,1,1,0,1,0,0,1,192.4705,5620.276365,1
0,1,0,1,1,0,0,0,0,0,1,127.475,4118.129556,1
1,0,0,1,1,0,0,0,1,0,1,149.9598,5767.903799,1
0,1,1,1,1,0,0,1,0,0,1,212.641455,2270.749222,1
0,1,0,1,1,0,0,1,1,1,0,197.4876,1964.367635,1
0,0,1,0,1,0,0,0,1,1,0,162.4526,5561.88036,1
0,0,0,0,1,1,0,0,0,1,0,147.4564,1250.575676,1
0,0,0,0,1,0,0,0,0,0,0,112.455141,1446.505628,1
1,1,1,1,1,1,1,0,0,1,1,255.1198,6555.502175,1
0,0,1,1,1,1,0,1,0,0,0,252.6378,5626.157729,1
0,0,1,0,1,1,1,0,0,0,1,149.9447,5341.20171,1
0,0,1,0,0,0,0,1,0,1,0,152.4579,6120.360369,1
0,0,0,1,1,0,0,0,1,1,1,172.4555,673.8697136,1
0,1,0,0,1,0,0,0,1,1,1,149.9778,577.0059283,1
0,0,1,0,1,0,1,0,1,0,1,119.9568,5789.007701,1
0,1,1,0,1,1,1,1,1,0,0,165.0182,884.0960804,1
0,1,1,0,0,1,0,0,1,1,0,207.4673,6026.66605,1
0,1,0,0,1,0,0,0,0,1,1,114.9838,4880.587184,1
1,0,0,0,1,1,1,1,0,0,1,137.4836,4399.170365,1
0,0,1,0,1,0,0,0,0,0,1,104.9629,6039.270111,1
0,0,1,0,0,0,0,0,0,0,1,137.4392,5590.582279,1
0,0,0,0,1,0,0,0,1,1,0,137.4686,3145.639435,1
1,0,0,0,1,0,0,1,0,1,0,127.4738,6269.834827,1
0,0,1,0,1,1,0,1,1,1,1,187.4811,6364.432003,1
0,0,1,0,1,0,0,0,0,1,0,139.9349,5434.927441,1
0,1,0,1,0,0,0,0,0,0,1,139.9512,820.8726738,1
0,1,0,1,1,0,1,1,0,1,1,174.9699,6221.262758,1
0,1,1,1,1,1,1,0,0,1,1,242.6435,1194.31166,1
0,1,1,0,1,0,1,1,1,1,1,187.484705,1099.486982,1
0,0,0,0,1,0,0,0,1,0,1,82.49655,923.1400229,1
0,1,1,0,1,1,0,0,0,0,0,182.4538,4082.913084,1
0,1,0,1,1,0,0,0,0,0,1,127.475,412.7637414,1
0,1,1,1,0,1,0,1,0,1,1,287.642733,1572.393016,1
0,1,0,0,1,1,0,0,0,1,1,159.9656,4790.240813,1
0,1,1,0,1,1,1,0,1,1,0,187.46728,1243.061143,1
0,0,1,0,1,1,0,1,0,1,1,204.9634,1262.139061,1
0,1,1,1,1,0,0,0,1,0,0,202.6362,6398.915423,1
0,1,1,0,1,1,0,0,0,0,0,162.4538,5641.701018,1
0,0,0,1,1,1,0,1,1,0,1,194.9882,5784.798117,1
0,0,1,1,1,1,0,1,1,1,1,277.6513,1094.028517,1
1,1,1,0,1,0,0,0,0,1,0,152.4441,4808.350315,1
0,0,1,1,1,0,0,1,1,0,1,190.173699,1167.271182,1
0,1,0,0,1,0,1,1,1,1,1,130.0244,5432.197233,1
0,1,1,0,1,0,0,1,1,1,1,187.4847,4820.053166,1
0,1,0,0,1,0,1,0,0,0,1,104.9643,812.2973605,1
0,1,1,1,0,0,0,0,0,1,0,242.6143,6175.832114,1
1,1,0,0,1,1,0,0,0,1,1,159.9656,617.6429974,1
0,0,0,1,1,0,1,1,0,0,0,139.965008,1313.492851,1
0,1,0,1,1,0,1,0,0,0,1,159.9512,3771.873422,1
0,1,1,0,1,0,0,1,1,0,1,144.988941,951.3512058,1
0,1,0,1,1,1,0,0,1,0,1,174.9744,2451.995707,1
1,1,0,0,1,0,1,1,0,1,1,159.983,4801.928653,1
0,1,0,1,1,0,0,0,0,1,1,182.447,875.6471402,1
0,1,0,1,1,0,0,0,0,0,1,139.9512,5639.075466,1
0,0,1,1,1,1,0,1,0,0,1,220.1615,1829.634417,1
1,0,0,0,1,0,1,0,0,0,1,112.455141,868.5732588,1
0,0,0,1,1,0,0,0,0,0,0,147.4421,1225.839629,1
0,0,1,1,1,1,0,0,0,1,1,262.610632,1366.71852,1
0,0,0,0,0,1,0,0,0,1,0,167.4564,6014.886274,1
0,0,1,0,1,0,1,0,1,0,1,107.4806,1769.609462,1
1,0,0,0,1,0,0,0,0,0,1,112.4551,463.9097938,1
0,0,1,0,1,0,0,1,0,0,1,149.9621,2960.494504,1
0,0,0,0,1,0,1,0,0,1,1,102.4746,1784.938558,1
0,1,0,1,1,0,0,1,0,0,0,139.99789,698.1794441,1
1,1,1,0,1,0,0,0,0,1,0,152.4441,6179.798997,1
0,0,1,0,1,1,1,1,0,0,0,162.4676,5175.09924,1
0,1,1,0,1,0,0,0,0,0,0,129.9483,1296.523969,1
0,0,1,0,0,1,1,0,0,0,0,149.944668,1711.161405,1
0,0,1,0,1,0,1,1,0,0,1,149.9621,792.1819969,1
1,0,0,1,1,0,0,0,1,1,1,172.4555,5826.009497,1
1,0,0,0,0,0,0,1,0,1,1,127.4738,5849.296401,1
0,0,1,1,1,0,0,1,1,1,1,245.145743,1896.10656,1
0,0,0,0,1,0,0,1,0,0,1,124.9781,1657.906578,1
0,0,1,0,1,1,0,0,0,1,0,192.4404,5808.222175,1
0,1,0,0,1,0,0,1,1,1,0,162.500692,720.333405,1
0,0,0,0,1,1,0,0,0,0,0,124.9607,1351.920539,1
0,1,1,0,1,0,1,0,0,0,0,117.472,4122.56284,1
0,1,1,1,1,1,0,1,0,0,1,265.146969,816.9532955,1
0,1,0,0,1,0,1,1,1,0,0,120.0049,980.2047172,1
1,1,0,1,1,0,1,1,1,0,1,174.9919,5600.00441,1
0,0,0,1,0,0,1,0,1,0,1,149.9598,1150.114958,1
0,0,0,1,1,0,0,0,1,0,0,117.4835,1380.517356,1
0,1,0,1,1,1,1,1,1,0,1,207.4974,5141.242839,1
0,0,1,0,1,1,0,0,1,1,0,194.9581,3916.615527,1
1,0,0,1,1,1,0,0,0,0,1,147.4713,5579.442865,1
0,0,1,1,1,0,1,1,1,0,0,202.65,1725.323883,1
0,1,1,0,1,0,0,1,1,1,1,167.4847,5362.598684,1
0,0,0,0,1,1,0,0,0,1,0,134.9801,5725.974592,1
1,0,0,0,1,0,0,1,1,0,1,127.4958,4836.771242,1
0,1,0,1,1,1,0,0,1,1,1,217.470195,851.1414085,1
0,0,1,0,1,0,0,0,0,1,0,127.4586,968.8124201,1
0,0,0,0,1,0,0,0,1,1,1,117.4686,5319.498579,1
0,1,0,0,1,1,0,1,1,1,1,175.0062,814.0807452,1
0,0,1,1,1,1,0,0,1,0,1,222.6326,5960.117505,1
0,1,0,1,1,1,0,1,0,1,1,227.475448,1258.30276,1
0,0,0,0,1,0,0,0,0,0,0,92.45514,1545.148232,1
0,1,0,1,0,1,0,1,0,0,0,172.503404,1136.55652,1
0,0,0,0,1,1,0,1,1,0,0,160.0013,499.7241703,1
0,0,0,1,1,1,1,0,1,1,0,204.961033,673.2665835,1
0,0,1,0,1,0,0,0,0,0,1,104.9629,717.4865643,1
0,0,0,1,1,1,0,0,0,1,0,182.4433,1983.907992,1
0,1,0,1,1,0,0,1,0,1,1,174.9699,5003.406744,1
0,1,0,1,0,0,0,1,0,1,0,194.9699,4164.277154,1
0,0,0,1,1,0,0,0,0,1,0,169.9378,874.5896088,1
0,0,0,0,1,1,0,0,0,0,1,144.960655,1341.412763,1
0,0,1,0,1,1,1,0,0,1,0,192.4404,5595.256243,1
0,0,1,0,1,1,0,0,1,0,1,172.462354,1974.780054,1
0,1,1,0,1,0,0,0,0,1,0,172.44408,1022.516053,1
0,0,0,1,1,1,0,1,0,0,0,192.4705,860.1917234,1
0,1,0,1,1,1,0,0,1,1,1,217.4702,1088.018039,1
0,0,1,0,1,0,1,0,0,1,1,139.9349,1138.754327,1
0,0,0,0,1,1,0,0,0,0,1,144.9607,4571.146514,1
0,0,0,1,1,0,1,0,1,0,1,129.9598,6374.14986,1
0,0,1,0,1,0,1,0,0,0,1,137.439154,472.1057019,1
0,0,0,0,1,0,0,0,0,0,0,112.4551,4534.558824,1
0,0,0,0,1,1,0,0,0,1,0,167.4564,1508.478673,1
0,0,1,0,1,1,1,0,0,1,1,172.4404,1230.940963,1
0,0,1,0,1,1,1,1,0,0,1,162.4676,5369.680372,1
0,0,0,1,1,1,0,0,1,1,0,204.961,1927.803648,1
0,0,1,0,1,1,0,1,1,0,1,164.9853,2037.009094,1
0,0,1,1,1,0,0,1,0,0,0,200.1323,6154.993798,1
0,0,1,1,1,1,1,1,0,0,1,220.1615,6335.700634,1
0,0,1,0,1,1,0,0,0,1,1,172.4404,6239.568854,1
0,1,1,1,1,1,0,0,0,1,1,275.1198,6149.65603,1
0,0,0,1,1,0,1,0,1,1,0,152.4555,6338.594614,1
0,1,0,1,1,0,1,0,1,0,1,162.4689,5514.499448,1
1,0,0,1,1,0,0,1,0,1,1,182.4608,867.400478,1
0,0,0,0,0,1,0,1,0,1,0,179.9794,6089.653615,1
0,0,0,0,0,0,0,0,0,0,1,92.45514,6348.492212,1
0,0,0,1,1,1,1,0,0,1,1,182.4433,6304.203672,1
0,0,1,1,1,1,0,0,1,1,0,245.1283,6954.344959,1
0,0,0,0,1,1,1,0,1,1,1,149.9741,5739.842827,1
0,0,0,0,1,1,0,0,0,1,1,147.4564,991.5989798,1
1,1,0,0,1,0,0,1,0,0,1,137.4872,4147.198681,1
0,0,1,0,0,0,1,0,1,1,1,142.452604,1408.424309,1
0,0,0,1,1,1,0,1,0,0,0,192.4705,3938.300864,1
0,1,1,0,0,1,0,1,0,1,0,197.4725,1418.137965,1
0,0,0,0,1,0,0,1,1,0,0,127.4958,5901.736855,1
0,0,1,0,1,0,0,1,0,0,0,129.9621,5171.93181,1
0,0,1,1,1,1,1,0,0,0,0,240.1149,4918.416016,1
0,0,1,0,1,1,0,1,0,0,1,182.4676,3629.658181,1
0,1,0,1,1,0,0,0,1,1,1,184.9647,5526.487954,1
0,0,0,0,1,1,0,0,0,0,1,144.9607,5877.690105,1
0,0,1,1,0,0,0,0,1,0,0,210.12704,1316.773005,1
0,0,0,1,1,0,0,1,0,0,1,159.965,1654.594685,1
0,1,0,1,1,1,0,1,1,1,1,229.993134,897.5919144,1
0,0,0,1,1,0,0,0,0,0,0,127.442069,1659.769248,1
0,1,1,1,0,1,0,1,0,1,0,267.642733,1803.917571,1
0,0,0,0,1,1,1,1,1,0,1,127.525,1859.777405,1
0,0,1,1,1,1,0,0,1,1,0,232.652,6595.253777,1
0,1,1,0,1,1,1,0,0,1,0,172.4733,538.267259,1
0,0,1,1,1,1,0,0,0,1,1,262.610632,1503.937766,1
0,0,1,1,1,0,0,0,1,0,1,190.127,5898.285101,1
0,1,0,0,1,1,1,0,0,1,1,179.9656,982.3393738,1
0,0,0,1,1,1,1,1,1,0,1,162.5119,4924.466653,1
0,1,1,1,1,0,0,1,0,0,0,200.165175,1119.610001,1
0,0,0,0,1,0,0,0,0,1,1,114.9509,1991.629188,1
0,0,0,1,1,0,0,0,0,1,1,169.9378,883.2058714,1
1,1,0,0,1,0,0,0,1,1,0,129.9778,6616.596671,1
0,0,1,0,1,0,0,1,1,1,1,174.9755,1318.670361,1
0,1,0,1,1,0,0,0,0,0,1,127.475,626.8266819,1
0,0,1,1,1,0,0,0,0,1,1,230.1051,6140.731914,1
0,0,0,1,1,0,0,1,0,0,1,127.488728,774.6125757,1
0,1,1,0,1,0,0,0,0,0,1,149.948316,945.3802928,1
1,0,1,1,1,0,0,1,0,1,0,222.6281,5722.608267,1
0,0,0,1,1,1,1,1,0,1,1,214.9663,3069.097767,1
0,0,1,1,0,0,0,1,0,0,1,220.1323,4711.946736,1
1,1,0,0,1,0,0,0,0,0,0,92.48802,4494.849931,1
1,0,1,1,1,0,1,1,1,1,0,212.6695,5645.101799,1
0,0,0,0,1,1,0,1,1,0,0,127.525,3656.35595,1
0,0,0,1,1,0,0,0,1,0,1,149.9598,4775.063711,1
0,0,1,1,1,0,0,1,0,0,0,187.656013,2171.802329,1
0,0,0,1,1,0,0,1,0,0,0,127.4887,1308.744827,1
0,0,1,0,1,0,1,1,0,0,1,117.485813,776.4780765,1
0,1,0,0,1,1,1,0,1,0,0,139.9875,956.1671721,1
0,0,0,1,1,0,1,1,0,0,0,139.965008,1566.414462,1
0,0,1,1,1,1,1,1,0,0,1,220.161527,838.173682,1
0,0,1,1,1,0,0,0,1,0,1,210.127,5673.309041,1
0,1,0,0,1,1,1,0,0,0,0,137.4698,895.1202801,1
1,0,0,0,0,0,0,1,0,0,1,92.5018,1031.540479,1
0,1,1,1,1,0,1,1,0,0,1,212.6415,6863.899773,1
0,0,0,1,1,0,0,0,1,0,1,149.959755,1732.013844,1
0,1,1,0,1,0,1,0,1,1,1,154.9618,1407.105672,1
0,0,0,0,1,0,1,0,0,1,1,102.4746,4909.571736,1
0,0,1,0,1,0,0,0,0,1,1,159.9349,3858.410287,1
0,1,0,1,1,1,1,1,0,0,1,184.979684,2543.181756,1
1,0,1,1,0,1,0,1,1,0,0,222.6792,837.2614393,1
0,0,0,1,1,1,0,1,1,0,1,162.5119,6382.61699,1
1,0,0,0,1,0,0,1,1,0,1,95.01949,1424.90105,1
0,0,0,0,1,1,0,0,0,0,1,144.9607,1835.575859,1
0,0,1,0,1,0,0,0,1,1,0,142.4526,1918.333346,1
0,1,1,1,1,0,0,0,1,0,1,222.6362,5972.423634,1
0,1,0,1,1,0,1,0,0,1,0,149.9707,5220.600311,1
0,1,1,0,1,1,0,0,0,0,0,182.4538,552.2795704,1
0,0,1,1,1,0,1,0,0,0,0,187.6094,6078.982231,1
0,0,0,0,0,0,0,0,0,1,0,134.9509,5203.323815,1
0,1,0,1,1,0,1,0,0,1,1,182.447,5332.826382,1
0,0,0,0,1,1,0,0,0,0,0,144.9607,1871.706612,1
0,1,1,1,1,0,0,0,1,0,0,202.636202,2205.334092,1
0,1,1,1,1,1,0,0,1,1,1,277.6375,5991.45754,1
0,1,1,0,0,1,0,0,1,0,1,152.4952,5485.07682,1
0,0,0,0,1,0,0,1,0,0,1,92.5018,5222.892116,1
0,0,0,0,1,1,0,0,0,1,0,167.4564,3592.529146,1
0,1,0,0,1,1,0,1,1,0,1,152.5104,2254.987769,1
1,1,0,1,1,1,0,1,0,0,1,204.9797,1412.381474,1
0,0,0,0,1,1,0,0,1,1,0,137.4978,1057.86587,1
0,1,1,0,1,1,0,1,1,0,1,197.4945,5504.661312,1
0,0,0,0,1,0,0,0,1,0,0,114.9728,4462.614161,1
0,0,0,0,1,0,1,1,0,0,1,124.9781,4729.636324,1
0,1,1,1,1,0,0,0,0,1,0,222.6143,6280.796851,1
0,0,0,1,1,0,1,0,0,1,1,169.9378,663.9805561,1
0,0,0,1,1,1,1,0,1,1,1,184.961033,1248.097652,1
0,1,1,0,1,1,0,0,0,0,1,149.9776,901.932094,1
0,0,0,0,1,0,0,1,0,0,1,124.9781,5140.00849,1
0,1,1,1,1,0,1,0,0,0,0,220.1185,4644.934479,1
0,1,1,0,0,1,0,1,0,0,1,194.9768,5213.694521,1
0,1,1,1,1,1,0,0,1,1,0,257.63748,1880.78289,1
0,0,0,0,1,0,0,0,1,0,1,114.9728,5396.112945,1
0,0,1,1,1,0,1,0,0,0,0,175.1331,4554.912177,1
0,0,1,1,1,1,0,0,1,0,1,242.632554,929.2607767,1
0,0,0,1,1,1,0,0,1,1,1,172.4848,971.4767445,1
0,0,1,1,1,1,0,1,1,1,0,257.6513,1984.206498,1
0,0,1,0,1,1,1,0,0,0,0,137.468388,704.224884,1
0,1,1,0,1,0,0,0,0,1,1,172.4441,479.5519429,1
0,0,0,0,1,0,1,1,1,0,1,107.4958,4279.718136,1
0,0,0,1,1,1,0,0,1,0,1,182.465269,1039.252532,1
